ID,year,month,day,page,kw,count
1974062700329200000 ,1974,6,27,1,['북한 심리전'],1
1974062700329200000 ,1974,6,27,2,"['북한 피랍', '북한 격침', '북한 납치', '북한 억류']",4
1974062700329200000 ,1974,6,27,3,['북한 남침'],1
1974062700329200000 ,1974,6,27,4,"['북한 습격', '북한 보복', '북한 사격', '북한 무장', '북한 대원']",5
1974062800209200000 ,1974,6,28,1,['북한 납북'],1
1974062800329200000 ,1974,6,28,1,['북한 전략'],1
1974062900209200000 ,1974,6,29,1,"['북한 도발', '북한 포격', '북한 격침', '북한 무력', '북한 침범', '북한 납치', '북한 군사']",7
1974062900209200000 ,1974,6,29,1,"['북한 도발', '북한 포격', '북한 격침', '북한 무력', '북한 공격', '북한 군사']",6
1974062900329200000 ,1974,6,29,1,"['북한 도발', '북한 포격', '북한 격침', '북한 무력', '북한 공격', '북한 군사']",6
1974062900329200000 ,1974,6,29,1,"['북한 도발', '북한 포격', '북한 격침', '북한 무력', '북한 침범', '북한 납치', '북한 군사']",7
1974062900329200000 ,1974,6,29,4,"['북한 적대', '북한 동원', '북한 휴전선', '북한 군사', '북한 전개']",5
1974070100209200000 ,1974,7,1,1,"['북한 포격', '북한 격침', '북한 침범', '북한 군사', '북한 무장']",5
1974070100209200000 ,1974,7,1,2,"['북한 도발', '북한 남침', '북한 습격', '북한 격침', '북한 침범', '북한 납치', '북한 납북', '북한 군사', '북한 응징']",9
1974070300209200000 ,1974,7,3,3,"['북한 격침', '북한 군사']",2
1974070400209200000 ,1974,7,4,1,"['북한 도발', '북한 침투', '북한 격침', '북한 무력', '북한 납치', '북한 대남', '북한 무장']",7
1974070400329200000 ,1974,7,4,1,"['북한 도발', '북한 사격']",2
1974070400329200000 ,1974,7,4,1,"['북한 도발', '북한 무력', '북한 대남']",3
1974070500209200000 ,1974,7,5,1,"['북한 도발', '북한 심리전', '북한 군사']",3
1974070500329200000 ,1974,7,5,1,"['북한 침범', '북한 나포']",2
1974070500329200000 ,1974,7,5,2,"['북한 도발', '북한 적대', '북한 무력', '북한 동원', '북한 위협', '북한 대남', '북한 전략', '북한 군사력', '북한 군사']",9
1974070600209200000 ,1974,7,6,4,"['북한 적대', '북한 위협', '북한 전략', '북한 전개', '북한 공세']",5
1974070600209200000 ,1974,7,6,4,"['북한 도발', '북한 전투', '북한 대남', '북한 군사력', '북한 비무장지대', '북한 군사', '북한 전개']",7
1974070600209200000 ,1974,7,6,7,['북한 보복'],1
1974070600329200000 ,1974,7,6,1,"['북한 침범', '북한 나포']",2
1974070800329200000 ,1974,7,8,1,"['북한 침투', '북한 전개']",2
1974070800329200000 ,1974,7,8,1,"['북한 도발', '북한 사격']",2
1974070900209200000 ,1974,7,9,1,"['북한 침투', '북한 군사']",2
1974070900209200000 ,1974,7,9,4,"['북한 침투', '북한 격침', '북한 무력', '북한 전략']",4
1974071000209200000 ,1974,7,10,1,"['북한 도발', '북한 무력', '북한 납치', '북한 억류']",4
1974071000209200000 ,1974,7,10,3,"['북한 나포', '북한 대남', '북한 인민군', '북한 잠입']",4
1974071000329200000 ,1974,7,10,1,['북한 억류'],1
1974071100329200000 ,1974,7,11,2,"['북한 억류', '북한 과시']",2
1974071300329200000 ,1974,7,13,1,"['북한 납치', '북한 휴전선']",2
1974071600209200000 ,1974,7,16,1,"['북한 도발', '북한 침투', '북한 격침', '북한 무력', '북한 무장']",5
1974071600209200000 ,1974,7,16,3,"['북한 부상', '북한 위협', '북한 납치', '북한 납북', '북한 미수']",5
1974071600329200000 ,1974,7,16,1,"['북한 도발', '북한 남침', '북한 침투', '북한 격침', '북한 무력', '북한 납북', '북한 무장']",7
1974071700209200000 ,1974,7,17,1,['북한 위협'],1
1974071700209200000 ,1974,7,17,7,['북한 납치'],1
1974071700329200000 ,1974,7,17,1,"['북한 위협', '북한 전술']",2
1974071700329200000 ,1974,7,17,1,['북한 위협'],1
1974071700329200000 ,1974,7,17,2,"['북한 위협', '북한 전개']",2
1974071700329200000 ,1974,7,17,7,['북한 납치'],1
1974071900209200000 ,1974,7,19,7,"['북한 동원', '북한 전략']",2
1974071900329200000 ,1974,7,19,1,"['북한 동원', '북한 대남', '북한 전략']",3
1974072000329200000 ,1974,7,20,1,['북한 도발'],1
1974072200329200000 ,1974,7,22,1,['북한 대남'],1
1974072200329200000 ,1974,7,22,2,"['북한 도발', '북한 침투', '북한 포격', '북한 격침', '북한 무력', '북한 납치', '북한 발사', '북한 사격', '북한 군사력', '북한 휴전선', '북한 군사', '북한 무장']",12
1974072300209200000 ,1974,7,23,1,"['북한 침투', '북한 전략']",2
1974072400329200000 ,1974,7,24,2,"['북한 도발', '북한 남침', '북한 침투', '북한 무력', '북한 동원', '북한 대남', '북한 전술', '북한 전략', '북한 무장']",9
1974072400329200000 ,1974,7,24,3,['북한 인민군'],1
1974072400329200000 ,1974,7,24,7,"['북한 침투', '북한 전략']",2
1974072900329200000 ,1974,7,29,4,"['북한 적대', '북한 대남', '북한 군사', '북한 무장']",4
1974073100209200000 ,1974,7,31,3,['북한 인민군'],1
1974073100329200000 ,1974,7,31,2,['북한 무장'],1
1974073100329200000 ,1974,7,31,4,"['북한 무력', '북한 위협', '북한 전술', '북한 전략']",4
1974080200209200000 ,1974,8,2,2,"['북한 남침', '북한 위협', '북한 군사']",3
1974080300329200000 ,1974,8,3,1,"['북한 도발', '북한 무력']",2
1974080700209200000 ,1974,8,7,3,['북한 사격'],1
1974080700329200000 ,1974,8,7,1,"['북한 도발', '북한 무력', '북한 전략', '북한 전개']",4
1974080700329200000 ,1974,8,7,2,"['북한 싸움', '북한 동원', '북한 위협', '북한 납치', '북한 공격', '북한 군사', '북한 전개']",7
1974080700329200000 ,1974,8,7,7,['북한 동원'],1
1974080900329200000 ,1974,8,9,4,"['북한 적대', '북한 위협', '북한 군사력', '북한 전개']",4
1974081200209200000 ,1974,8,12,4,"['북한 도발', '북한 위협', '북한 군사력', '북한 위력']",4
1974081200329200000 ,1974,8,12,2,"['북한 도발', '북한 적대']",2
1974081500209200000 ,1974,8,15,1,"['북한 도발', '북한 위협']",2
1974081500329200000 ,1974,8,15,1,"['북한 남침', '북한 무력']",2
1974081500329200000 ,1974,8,15,2,"['북한 도발', '북한 남침', '북한 무력', '북한 휴전선', '북한 전개']",5
1974081700329200000 ,1974,8,17,7,['북한 사격'],1
1974081900329200000 ,1974,8,19,4,['북한 전개'],1
1974082000209200000 ,1974,8,20,2,"['북한 침투', '북한 동원']",2
1974082200329200000 ,1974,8,22,7,"['북한 침투', '북한 사격']",2
1974082300209200000 ,1974,8,23,1,"['북한 폭파', '북한 무장']",2
1974082300329200000 ,1974,8,23,1,"['북한 폭파', '북한 무장']",2
1974082300329200000 ,1974,8,23,1,['북한 침투'],1
1974082400209200000 ,1974,8,24,1,['북한 군사'],1
1974082400209200000 ,1974,8,24,2,"['북한 전략', '북한 군사력', '북한 과시', '북한 전개']",4
1974082400209200000 ,1974,8,24,6,"['북한 부상', '북한 잠입']",2
1974082400209200000 ,1974,8,24,7,['북한 잠입'],1
1974082400329200000 ,1974,8,24,2,"['북한 침투', '북한 피격', '북한 대남']",3
1974082400329200000 ,1974,8,24,2,"['북한 전략', '북한 공격']",2
1974082600329200000 ,1974,8,26,7,['북한 잠입'],1
1974082700209200000 ,1974,8,27,3,"['북한 잠입', '북한 무장', '북한 전개']",3
1974082700329200000 ,1974,8,27,1,"['북한 무력', '북한 대남']",2
1974082700329200000 ,1974,8,27,3,"['북한 잠입', '북한 무장', '북한 전개']",3
1974082800209200000 ,1974,8,28,1,['북한 도발'],1
1974082800209200000 ,1974,8,28,1,"['북한 도발', '북한 테러']",2
1974082800209200000 ,1974,8,28,1,['북한 군사'],1
1974082800329200000 ,1974,8,28,1,['북한 테러'],1
1974082800329200000 ,1974,8,28,1,['북한 도발'],1
1974082800329200000 ,1974,8,28,2,"['북한 도발', '북한 침투', '북한 무력', '북한 위협', '북한 대남', '북한 전개']",6
1974082800329200000 ,1974,8,28,7,"['북한 동원', '북한 대남']",2
1974082800329200000 ,1974,8,28,8,"['북한 사격', '북한 잠입', '북한 무장', '북한 공세']",4
1974083100329200000 ,1974,8,31,1,"['북한 도발', '북한 남침', '북한 동원', '북한 위협', '북한 대남', '북한 군사력', '북한 군사', '북한 무장']",8
1974083100329200000 ,1974,8,31,2,"['북한 도발', '북한 남침', '북한 무력', '북한 위협', '북한 사격', '북한 대남', '북한 인민군']",7
1974090200329200000 ,1974,9,2,3,"['북한 위협', '북한 전술', '북한 전략', '북한 군사', '북한 전개']",5
1974090400329200000 ,1974,9,4,1,['북한 사격'],1
1974090500209200000 ,1974,9,5,7,['북한 사격'],1
1974090500209200000 ,1974,9,5,8,['북한 사격'],1
1974090500329200000 ,1974,9,5,3,['북한 전개'],1
1974090500329200000 ,1974,9,5,3,['북한 군사력'],1
1974090600209200000 ,1974,9,6,3,"['북한 도발', '북한 전술', '북한 전략', '북한 군사', '북한 전개', '북한 공세']",6
1974090600209200000 ,1974,9,6,3,"['북한 전투', '북한 위협', '북한 공격', '북한 비무장지대', '북한 군사']",5
1974090600329200000 ,1974,9,6,2,['북한 도발'],1
1974090600329200000 ,1974,9,6,3,"['북한 침투', '북한 교란', '북한 대남', '북한 군사', '북한 무장']",5
1974090600329200000 ,1974,9,6,3,['북한 과시'],1
1974090700209200000 ,1974,9,7,2,"['북한 침투', '북한 대남']",2
1974090700209200000 ,1974,9,7,3,['북한 휴전선'],1
1974091000329200000 ,1974,9,10,2,['북한 군사'],1
1974091100209200000 ,1974,9,11,2,['북한 전개'],1
1974091200209200000 ,1974,9,12,4,"['북한 인민군', '북한 무장']",2
1974091400209200000 ,1974,9,14,4,"['북한 침투', '북한 첩보 ,공작', '북한 건재', '북한 대원']",4
1974091400329200000 ,1974,9,14,4,['북한 전투'],1
1974091400329200000 ,1974,9,14,4,['북한 무력'],1
1974091600329200000 ,1974,9,16,1,['북한 위협'],1
1974091700329200000 ,1974,9,17,2,"['북한 남침', '북한 무력', '북한 공세']",3
1974091700329200000 ,1974,9,17,2,['북한 사격'],1
1974091800209200000 ,1974,9,18,3,['북한 납치'],1
1974092000329200000 ,1974,9,20,1,['북한 침투'],1
1974092100209200000 ,1974,9,21,1,"['북한 습격', '북한 응징']",2
1974092100209200000 ,1974,9,21,6,"['북한 도발', '북한 무력', '북한 동원', '북한 대남', '북한 무장']",5
1974092100329200000 ,1974,9,21,1,"['북한 도발', '북한 무력', '북한 동원']",3
1974092100329200000 ,1974,9,21,4,"['북한 도발', '북한 적대', '북한 무력', '북한 동원', '북한 대남', '북한 무장', '북한 전개']",7
1974092300209200000 ,1974,9,23,2,['북한 도발'],1
1974092300209200000 ,1974,9,23,2,['북한 군사'],1
1974092300209200000 ,1974,9,23,2,"['북한 위협', '북한 군사']",2
1974092300329200000 ,1974,9,23,2,"['북한 도발', '북한 무력', '북한 테러']",3
1974092400329200000 ,1974,9,24,1,"['북한 도발', '북한 무력', '북한 휴전선', '북한 군사']",4
1974092400329200000 ,1974,9,24,5,['북한 싸움'],1
1974092500209200000 ,1974,9,25,7,['북한 무장'],1
1974092700209200000 ,1974,9,27,4,['북한 위협'],1
1974092800329200000 ,1974,9,28,7,"['북한 남침', '북한 무력']",2
1974100100209200000 ,1974,10,1,1,['북한 테러'],1
1974100100209200000 ,1974,10,1,1,"['북한 대남', '북한 테러', '북한 공격']",3
1974100100209200000 ,1974,10,1,2,['북한 싸움'],1
1974100100209200000 ,1974,10,1,3,"['북한 군사', '북한 배치']",2
1974100100329200000 ,1974,10,1,1,"['북한 무력', '북한 대남', '북한 테러', '북한 공격']",4
1974100200329200000 ,1974,10,2,1,['북한 공격'],1
1974100300209200000 ,1974,10,3,1,"['북한 도발', '북한 무력', '북한 위협']",3
1974100300209200000 ,1974,10,3,1,['북한 위협'],1
1974100300209200000 ,1974,10,3,1,"['북한 남침', '북한 위협']",2
1974100300329200000 ,1974,10,3,1,"['북한 도발', '북한 무력', '북한 위협']",3
1974100400209200000 ,1974,10,4,1,"['북한 도발', '북한 위협', '북한 전개']",3
1974100400209200000 ,1974,10,4,3,"['북한 도발', '북한 전개']",2
1974100400209200000 ,1974,10,4,4,"['북한 나포', '북한 군사', '북한 기관총']",3
1974100400329200000 ,1974,10,4,1,['북한 도발'],1
1974100400329200000 ,1974,10,4,2,['북한 휴전선'],1
1974100400329200000 ,1974,10,4,2,"['북한 남침', '북한 전략', '북한 전개']",3
1974100500209200000 ,1974,10,5,3,"['북한 대남', '북한 공격', '북한 전개', '북한 공세']",4
1974100500329200000 ,1974,10,5,1,"['북한 납치', '북한 억류']",2
1974100500329200000 ,1974,10,5,7,"['북한 도발', '북한 위협', '북한 군사력']",3
1974100500329200000 ,1974,10,5,7,"['북한 도발', '북한 무력', '북한 전략', '북한 휴전선', '북한 군사', '북한 전개']",6
1974100700209200000 ,1974,10,7,3,"['북한 발사', '북한 사격', '북한 대남', '북한 잠입']",4
1974100700209200000 ,1974,10,7,3,"['북한 보복', '북한 위협', '북한 군사', '북한 전개', '북한 공세']",5
1974100700209200000 ,1974,10,7,7,['북한 무장'],1
1974100700329200000 ,1974,10,7,2,"['북한 보복', '북한 위협', '북한 전략', '북한 군사력']",4
1974100700329200000 ,1974,10,7,3,"['북한 발사', '북한 사격', '북한 대남', '북한 잠입', '북한 무장']",5
1974100700329200000 ,1974,10,7,3,"['북한 군사', '북한 전개']",2
1974100800209200000 ,1974,10,8,4,['북한 동원'],1
1974100800329200000 ,1974,10,8,1,"['북한 전술', '북한 과시']",2
1974100900209200000 ,1974,10,9,3,"['북한 싸움', '북한 위협']",2
1974100900329200000 ,1974,10,9,1,['북한 위협'],1
1974100900329200000 ,1974,10,9,2,['북한 싸움'],1
1974100900329200000 ,1974,10,9,3,"['북한 위협', '북한 휴전선', '북한 전개']",3
1974101000209200000 ,1974,10,10,4,['북한 군사'],1
1974101000329200000 ,1974,10,10,1,['북한 무력'],1
1974101100329200000 ,1974,10,11,3,"['북한 남침', '북한 군사']",2
1974101200209200000 ,1974,10,12,3,"['북한 보복', '북한 군사', '북한 전개']",3
1974101400209200000 ,1974,10,14,1,"['북한 위협', '북한 군사']",2
1974101400209200000 ,1974,10,14,4,"['북한 피격', '북한 무력', '북한 발사', '북한 대남', '북한 전략', '북한 잠입']",6
1974101400329200000 ,1974,10,14,1,"['북한 대남', '북한 전략']",2
1974101400329200000 ,1974,10,14,4,"['북한 피격', '북한 무력', '북한 발사', '북한 사격', '북한 대남', '북한 전략', '북한 잠입', '북한 무장']",8
1974101500209200000 ,1974,10,15,3,"['북한 싸움', '북한 대남', '북한 공세']",3
1974101700329200000 ,1974,10,17,2,['북한 전개'],1
1974101700329200000 ,1974,10,17,4,"['북한 침투', '북한 전투', '북한 전술', '북한 전략', '북한 공격', '북한 군사', '북한 전개']",7
1974101900329200000 ,1974,10,19,1,['북한 남침'],1
1974101900329200000 ,1974,10,19,6,"['북한 발사', '북한 사격', '북한 대남', '북한 전략']",4
1974102100209200000 ,1974,10,21,7,"['북한 납치', '북한 잠입']",2
1974102100329200000 ,1974,10,21,1,"['북한 폭파', '북한 납치', '북한 군사']",3
1974102200209200000 ,1974,10,22,7,"['북한 남침', '북한 휴전선', '북한 비무장지대']",3
1974102200209200000 ,1974,10,22,7,"['북한 침투', '북한 대남', '북한 잠입']",3
1974102200209200000 ,1974,10,22,7,"['북한 남침', '북한 침투', '북한 휴전선', '북한 무장']",4
1974102200329200000 ,1974,10,22,7,"['북한 휴전선', '북한 비무장지대', '북한 군사']",3
1974102200329200000 ,1974,10,22,7,"['북한 동원', '북한 위협', '북한 비무장지대']",3
1974102200329200000 ,1974,10,22,7,['북한 잠입'],1
1974102300329200000 ,1974,10,23,1,"['북한 도발', '북한 무력']",2
1974102400209200000 ,1974,10,24,1,"['북한 도발', '북한 남침', '북한 적대', '북한 무력', '북한 위협', '북한 전술', '북한 전개']",7
1974102400329200000 ,1974,10,24,1,"['북한 도발', '북한 남침', '북한 무력', '북한 위협', '북한 전술']",5
1974102400329200000 ,1974,10,24,2,"['북한 남침', '북한 전투', '북한 군사']",3
1974102500329200000 ,1974,10,25,2,['북한 과시'],1
1974102600209200000 ,1974,10,26,1,"['북한 위협', '북한 군사력']",2
1974102600209200000 ,1974,10,26,3,['북한 공세'],1
1974102600329200000 ,1974,10,26,1,"['북한 무력', '북한 위협', '북한 군사력']",3
1974102900209200000 ,1974,10,29,1,"['북한 도발', '북한 무력', '북한 동원', '북한 위협', '북한 군사']",5
1974102900329200000 ,1974,10,29,1,['북한 동원'],1
1974102900329200000 ,1974,10,29,1,"['북한 도발', '북한 무력', '북한 동원', '북한 위협', '북한 군사']",5
1974102900329200000 ,1974,10,29,3,['북한 군사'],1
1974103000329200000 ,1974,10,30,1,['북한 전개'],1
1974103000329200000 ,1974,10,30,2,['북한 전개'],1
1974110200209200000 ,1974,11,2,6,['북한 침범'],1
1974110400209200000 ,1974,11,4,1,['북한 군사'],1
1974110500209200000 ,1974,11,5,1,"['북한 동원', '북한 대남', '북한 억류']",3
1974110500209200000 ,1974,11,5,6,['북한 동원'],1
1974110500329200000 ,1974,11,5,1,['북한 억류'],1
1974110500329200000 ,1974,11,5,2,['북한 무장'],1
1974110600209200000 ,1974,11,6,6,"['북한 동원', '북한 군사']",2
1974110600329200000 ,1974,11,6,2,"['북한 동원', '북한 대남', '북한 억류']",3
1974110700209200000 ,1974,11,7,3,"['북한 도발', '북한 격침', '북한 납치', '북한 납북', '북한 대남', '북한 공격', '북한 심리전', '북한 무장']",8
1974110700329200000 ,1974,11,7,2,"['북한 위협', '북한 전략']",2
1974110800209200000 ,1974,11,8,1,['북한 위협'],1
1974110900209200000 ,1974,11,9,6,"['북한 도발', '북한 무력', '북한 위협', '북한 교란', '북한 공격', '북한 무장']",6
1974110900329200000 ,1974,11,9,4,"['북한 도발', '북한 위협', '북한 교란', '북한 공격', '북한 무장']",5
1974111400209200000 ,1974,11,14,2,['북한 위협'],1
1974111400209200000 ,1974,11,14,3,['북한 과시'],1
1974111400329200000 ,1974,11,14,3,['북한 억류'],1
1974111500209200000 ,1974,11,15,3,['북한 군사'],1
1974111500209200000 ,1974,11,15,9,"['북한 도발', '북한 위협']",2
1974111600209200000 ,1974,11,16,1,"['북한 남침', '북한 무력', '북한 휴전선', '북한 공격', '북한 비무장지대', '북한 무장', '북한 공세']",7
1974111600329200000 ,1974,11,16,1,"['북한 도발', '북한 남침', '북한 무력', '북한 공격', '북한 비무장지대', '북한 무장']",6
1974111600329200000 ,1974,11,16,3,"['북한 도발', '북한 과시', '북한 건재']",3
1974111800329200000 ,1974,11,18,1,"['북한 도발', '북한 무력', '북한 비무장지대']",3
1974111900209200000 ,1974,11,19,6,['북한 대남'],1
1974111900329200000 ,1974,11,19,3,['북한 대남'],1
1974112000209200000 ,1974,11,20,1,"['북한 위협', '북한 미수']",2
1974112000329200000 ,1974,11,20,1,"['북한 위협', '북한 미수']",2
1974112000329200000 ,1974,11,20,2,"['북한 도발', '북한 남침', '북한 침투', '북한 휴전선', '북한 비무장지대', '북한 군사']",6
1974112100209200000 ,1974,11,21,3,"['북한 동원', '북한 과시']",2
1974112100209200000 ,1974,11,21,7,"['북한 보복', '북한 공격', '북한 과시']",3
1974112100329200000 ,1974,11,21,3,['북한 남침'],1
1974112200329200000 ,1974,11,22,1,"['북한 도발', '북한 위협']",2
1974112200329200000 ,1974,11,22,2,"['북한 도발', '북한 남침', '북한 침투', '북한 발사', '북한 전략', '북한 휴전선', '북한 군사', '북한 전개']",8
1974112300209200000 ,1974,11,23,1,"['북한 적대', '북한 위협', '북한 공격', '북한 비무장지대']",4
1974112300209200000 ,1974,11,23,1,['북한 군사'],1
1974112300209200000 ,1974,11,23,3,"['북한 도발', '북한 무력', '북한 위협', '북한 공격', '북한 비무장지대', '북한 군사']",6
1974112300209200000 ,1974,11,23,3,"['북한 도발', '북한 침투', '북한 위협', '북한 교란', '북한 비무장지대']",5
1974112300209200000 ,1974,11,23,3,['북한 군사'],1
1974112300329200000 ,1974,11,23,1,"['북한 침투', '북한 무력', '북한 위협', '북한 휴전선', '북한 공격', '북한 무장']",6
1974112300329200000 ,1974,11,23,1,"['북한 적대', '북한 무력', '북한 위협', '북한 공격']",4
1974112300329200000 ,1974,11,23,2,"['북한 도발', '북한 남침', '북한 무력', '북한 위협', '북한 테러', '북한 휴전선', '북한 공격', '북한 공세']",8
1974112300329200000 ,1974,11,23,2,"['북한 도발', '북한 남침', '북한 비무장지대', '북한 군사']",4
1974112300329200000 ,1974,11,23,3,['북한 도발'],1
1974112300329200000 ,1974,11,23,4,"['북한 도발', '북한 침투', '북한 위협', '북한 교란', '북한 비무장지대']",5
1974112500209200000 ,1974,11,25,2,"['북한 도발', '북한 무력', '북한 위협', '북한 전략', '북한 공격', '북한 군사']",6
1974112500209200000 ,1974,11,25,3,"['북한 전략', '북한 군사']",2
1974112500209200000 ,1974,11,25,3,['북한 군사'],1
1974112500329200000 ,1974,11,25,3,"['북한 동원', '북한 위협']",2
1974112500329200000 ,1974,11,25,3,"['북한 무력', '북한 전개', '북한 공세']",3
1974112600209200000 ,1974,11,26,4,"['북한 남침', '북한 무장', '북한 배치']",3
1974112600329200000 ,1974,11,26,1,"['북한 침투', '북한 폭파', '북한 발사', '북한 비무장지대', '북한 군사', '북한 무장', '북한 대원']",7
1974112700209200000 ,1974,11,27,7,['북한 비무장지대'],1
1974112700209200000 ,1974,11,27,7,['북한 비무장지대'],1
1974112800209200000 ,1974,11,28,4,"['북한 전술', '북한 무장']",2
1974112900209200000 ,1974,11,29,1,"['북한 남침', '북한 대남', '북한 비무장지대']",3
1974112900209200000 ,1974,11,29,1,['북한 전개'],1
1974112900209200000 ,1974,11,29,4,"['북한 남침', '북한 위협']",2
1974112900329200000 ,1974,11,29,1,"['북한 남침', '북한 대남', '북한 비무장지대']",3
1974112900329200000 ,1974,11,29,3,['북한 적대'],1
1974113000209200000 ,1974,11,30,1,['북한 군사'],1
1974113000209200000 ,1974,11,30,4,['북한 군사'],1
1974113000329200000 ,1974,11,30,2,['북한 군사'],1
1974113000329200000 ,1974,11,30,3,"['북한 무력', '북한 건재']",2
1974120300209200000 ,1974,12,3,4,"['북한 침투', '북한 위협', '북한 대남', '북한 전략', '북한 군사']",5
1974120400209200000 ,1974,12,4,1,"['북한 무력', '북한 대남', '북한 휴전선', '북한 비무장지대']",4
1974120400209200000 ,1974,12,4,1,['북한 보복'],1
1974120400209200000 ,1974,12,4,4,['북한 남침'],1
1974120400329200000 ,1974,12,4,2,"['북한 위협', '북한 대남', '북한 휴전선', '북한 비무장지대']",4
1974120400329200000 ,1974,12,4,2,"['북한 남침', '북한 무력', '북한 대남', '북한 휴전선', '북한 비무장지대', '북한 군사']",6
1974120500209200000 ,1974,12,5,1,"['북한 위협', '북한 전개']",2
1974120500329200000 ,1974,12,5,1,"['북한 위협', '북한 전개']",2
1974120500329200000 ,1974,12,5,3,"['북한 전략', '북한 군사']",2
1974120600329200000 ,1974,12,6,1,"['북한 침투', '북한 휴전선', '북한 비무장지대', '북한 군사', '북한 공세']",5
1974120600329200000 ,1974,12,6,2,"['북한 남침', '북한 적대', '북한 무력', '북한 위협', '북한 휴전선', '북한 무장', '북한 응징']",7
1974120700329200000 ,1974,12,7,3,['북한 공격'],1
1974120700329200000 ,1974,12,7,4,['북한 전개'],1
1974120900329200000 ,1974,12,9,3,['북한 부상'],1
1974121000209200000 ,1974,12,10,1,['북한 반격'],1
1974121000209200000 ,1974,12,10,3,['북한 전개'],1
1974121000329200000 ,1974,12,10,5,['북한 부상'],1
1974121100209200000 ,1974,12,11,4,"['북한 전투', '북한 군사', '북한 무장', '북한 공세', '북한 대원']",5
1974121200209200000 ,1974,12,12,1,['북한 군사'],1
1974121300209200000 ,1974,12,13,1,"['북한 침투', '북한 위협']",2
1974121300329200000 ,1974,12,13,1,"['북한 침투', '북한 위협', '북한 응징']",3
1974121300329200000 ,1974,12,13,1,['북한 전개'],1
1974121400209200000 ,1974,12,14,2,['북한 군사'],1
1974121600329200000 ,1974,12,16,1,"['북한 도발', '북한 남침', '북한 휴전선', '북한 비무장지대']",4
1974121700209200000 ,1974,12,17,3,"['북한 동원', '북한 공세']",2
1974121700329200000 ,1974,12,17,4,['북한 위협'],1
1974121800209200000 ,1974,12,18,3,"['북한 군사', '북한 전개']",2
1974122000209200000 ,1974,12,20,3,"['북한 폭파', '북한 전투', '북한 부상', '북한 보복', '북한 동원', '북한 납치', '북한 사격', '북한 테러', '북한 전술', '북한 공격', '북한 전개', '북한 대원']",12
1974122100209200000 ,1974,12,21,1,"['북한 위협', '북한 비무장지대']",2
1974122100329200000 ,1974,12,21,1,"['북한 무력', '북한 위협', '북한 군사력']",3
1974122300329200000 ,1974,12,23,4,"['북한 도발', '북한 남침', '북한 침투', '북한 전투', '북한 격침', '북한 무력', '북한 동원', '북한 대남', '북한 전략', '북한 휴전선', '북한 군사', '북한 배치', '북한 전개']",13
1974122400209200000 ,1974,12,24,1,"['북한 도발', '북한 전투', '북한 휴전선', '북한 군사', '북한 배치']",5
1974122400209200000 ,1974,12,24,2,"['북한 무력', '북한 휴전선']",2
1974122400329200000 ,1974,12,24,1,"['북한 도발', '북한 전투', '북한 휴전선', '북한 군사', '북한 배치']",5
1974122600329200000 ,1974,12,26,1,['북한 전투'],1
1974123000209200000 ,1974,12,30,1,"['북한 적대', '북한 휴전선', '북한 비무장지대', '북한 배치', '북한 공세']",5
1974123000209200000 ,1974,12,30,3,"['북한 적대', '북한 위협', '북한 납치', '북한 테러', '북한 전략', '북한 군사']",6
1974123000209200000 ,1974,12,30,7,"['북한 도발', '북한 전투', '북한 전술', '북한 요격', '북한 응징']",5
1975010100209200000 ,1975,1,1,1,['북한 남침'],1
1975010100209200000 ,1975,1,1,1,"['북한 도발', '북한 위협']",2
1975010100209200000 ,1975,1,1,2,"['북한 적대', '북한 무력', '북한 위협', '북한 전개']",4
1975010100209200000 ,1975,1,1,9,"['북한 도발', '북한 납북', '북한 교란', '북한 대남', '북한 전략', '북한 억류', '북한 비무장지대', '북한 군사', '북한 공세']",9
1975010100329200000 ,1975,1,1,1,['북한 위협'],1
1975010100329200000 ,1975,1,1,2,"['북한 도발', '북한 남침', '북한 무력', '북한 위협', '북한 휴전선', '북한 비무장지대']",6
1975010100329200000 ,1975,1,1,3,"['북한 교전', '북한 남침', '북한 전략', '북한 휴전선', '북한 군사', '북한 전개', '북한 공세']",7
1975010100329200000 ,1975,1,1,5,"['북한 도발', '북한 남침', '북한 침투', '북한 폭파', '북한 습격', '북한 격침', '북한 납치', '북한 납북', '북한 휴전선', '북한 비무장지대', '북한 군사', '북한 공세']",12
1975010400329200000 ,1975,1,4,2,"['북한 침투', '북한 위협', '북한 대남', '북한 전략', '북한 군사', '북한 전개']",6
1975010400329200000 ,1975,1,4,3,"['북한 남침', '북한 무력', '북한 대남', '북한 전략', '북한 군사력', '북한 휴전선', '북한 군사', '북한 전개']",8
1975010400329200000 ,1975,1,4,7,['북한 남침'],1
1975010600209200000 ,1975,1,6,2,"['북한 위협', '북한 군사', '북한 전개']",3
1975010600329200000 ,1975,1,6,1,"['북한 남침', '북한 휴전선', '북한 비무장지대']",3
1975010600329200000 ,1975,1,6,3,"['북한 위협', '북한 전략', '북한 군사', '북한 과시', '북한 배치']",5
1975010700329200000 ,1975,1,7,3,"['북한 군사력', '북한 군사', '북한 전개', '북한 공세']",4
1975010800209200000 ,1975,1,8,3,['북한 대남'],1
1975010900329200000 ,1975,1,9,3,"['북한 적대', '북한 위협', '북한 군사']",3
1975011000209200000 ,1975,1,10,3,"['북한 도발', '북한 전개']",2
1975011100209200000 ,1975,1,11,1,"['북한 남침', '북한 위협', '북한 전개']",3
