id	code	year	hci	rca_core	export_sh	import_sh	rca_dummy
6312	6312	1969	0	34.26519	3.336908	.0072377	1
6312	6312	1970	0	27.72547	3.440229	.0111647	1
6312	6312	1971	0	34.24504	3.50786	.0047364	1
6312	6312	1972	0	21.84471	3.413421	.0011983	1
6314	6314	1965	0	0	0	5.34e-06	0
6314	6314	1966	0	.0004703	.000018	.0000212	0
6314	6314	1967	0	0	0	.000115	0
6314	6314	1968	0	0	0	.0000233	0
6314	6314	1969	0	.0998743	.0046293	.0000667	0
6314	6314	1970	0	.3039313	.0144726	.000588	0
6314	6314	1971	0	.4682086	.0283435	.0009792	0
6314	6314	1972	0	.7154841	.0456942	.0010223	0
6318	6318	1965	0	.1084691	.0032157	.0005255	0
6318	6318	1966	0	2.964622	.0929487	.0041903	1
6318	6318	1967	0	.2202432	.0088566	.0052826	0
6318	6318	1968	0	.3007574	.0152193	.0012677	0
6318	6318	1969	0	.5940016	.0311666	.0026845	0
6318	6318	1970	0	.5206387	.0286663	.0004306	0
6318	6318	1971	0	.7168785	.0223332	.0011704	0
6318	6318	1972	0	1.402141	.0971916	.0009845	1
6321	6321	1965	0	.005132	.0000681	.0010361	0
6321	6321	1966	0	.0423361	.0005703	.0010385	0
6321	6321	1967	0	.1035411	.0017731	.0002837	0
6321	6321	1968	0	.0027873	.0000446	.0007314	0
6321	6321	1969	0	.4365053	.005637	.0020586	0
6321	6321	1970	0	.0225574	.0002613	.00043	0
6321	6321	1971	0	.0040569	.0000395	.0002793	0
6321	6321	1972	0	1.261741	.0130759	.0001575	1
6322	6322	1965	0	0	0	.0009206	0
6322	6322	1966	0	.0007356	.0000128	.0001893	0
6322	6322	1967	0	.1318655	.0020406	.000013	0
6322	6322	1968	0	.0002553	2.20e-06	.0000233	0
6322	6322	1969	0	.0070212	.0000555	.0000922	0
6322	6322	1970	0	.0263304	.0002544	.0001365	0
6322	6322	1971	0	.0009084	9.56e-06	.0003386	0
6322	6322	1972	0	1.195979	.0084519	5.72e-06	1
6324	6324	1965	0	.0732357	.0024814	.0064509	0
6324	6324	1966	0	0	0	.0001396	0
6324	6324	1967	0	.0002478	7.50e-06	.0000419	0
6324	6324	1968	0	.0001109	3.74e-06	.0025034	0
6324	6324	1969	0	.5311078	.0179098	.0090973	0
6324	6324	1970	0	.2428161	.0097668	.0122784	0
6324	6324	1971	0	1.095531	.0529298	.0007911	1
6324	6324	1972	0	.873569	.0503839	.0014563	0
6327	6327	1965	0	.7768338	.028469	.0001368	0
6327	6327	1966	0	.8782513	.0346047	.0005833	0
6327	6327	1967	0	.7587248	.0277483	.0003204	0
6327	6327	1968	0	.5455309	.0212034	.0006341	0
6327	6327	1969	0	1.539899	.0625037	.0002018	1
6327	6327	1970	0	2.599083	.095519	.002356	1
6327	6327	1971	0	1.101015	.0449562	.0004478	1
6327	6327	1972	0	3.301033	.1529172	.0005956	1
6328	6328	1965	0	.3370814	.0202448	.003347	0
6328	6328	1966	0	.6694682	.0387644	.0063126	0
6328	6328	1967	0	.2785736	.0145315	.0069131	0
6328	6328	1968	0	.6134272	.0354647	.0208487	0
6328	6328	1969	0	1.235517	.0710909	.0119418	1
6328	6328	1970	0	.9042371	.0446416	.0107679	0
6328	6328	1971	0	.7904987	.0473893	.0073853	0
6328	6328	1972	0	1.048227	.0617629	.0169871	1
6330	6330	1965	0	0	0	.0019536	0
6330	6330	1966	0	0	0	.0025598	0
6330	6330	1967	0	.029259	.0008436	.0039948	0
6330	6330	1968	0	0	0	.0045053	0
6330	6330	1969	0	.0001298	3.21e-06	.0039069	0
6330	6330	1970	0	0	0	.0063751	0
6330	6330	1971	0	4.06e-06	9.37e-08	.0053294	0
6330	6330	1972	0	.0030418	.0000688	.0037893	0
6411	6411	1965	0	0	0	.0698547	0
6411	6411	1966	0	.056571	.0472988	.1869258	0
6411	6411	1967	0	.003211	.0023241	.1725723	0
6411	6411	1968	0	0	0	.211129	0
6411	6411	1969	0	.0000535	.0000349	.0914628	0
6411	6411	1970	0	.0000416	.0000232	.0551932	0
6411	6411	1971	0	.0001325	.0000766	.088129	0
6411	6411	1972	0	.0061665	.0030558	.031366	0
6412	6412	1965	0	.1041946	.0218506	.0149737	0
6412	6412	1966	0	.1397678	.0271361	.0523576	0
6412	6412	1967	0	.0942304	.0198041	.0568698	0
6412	6412	1968	0	.0158954	.0036833	.0588088	0
6412	6412	1969	0	.0000257	5.95e-06	.0093613	0
6412	6412	1970	0	.0002947	.000071	.0050919	0
6412	6412	1971	0	.0019505	.0005203	.0107606	0
6412	6412	1972	0	.2033878	.0489959	.0034444	0
6413	6413	1965	0	.0045462	.0009814	.0630472	0
6413	6413	1966	0	.0062698	.0016577	.064992	0
6413	6413	1967	0	0	0	.0213443	0
6413	6413	1968	0	0	0	.0242808	0
6413	6413	1969	0	0	0	.0149807	0
6413	6413	1970	0	6.01e-06	1.56e-06	.0306366	0
6413	6413	1971	0	.002844	.0007321	.0162859	0
6413	6413	1972	0	.0020392	.0004805	.0607077	0
6414	6414	1965	0	0	0	0	0
6414	6414	1966	0	0	0	0	0
6414	6414	1967	0	0	0	0	0
6414	6414	1968	0	0	0	.0002512	0
6414	6414	1969	0	0	0	.0000783	0
6414	6414	1970	0	0	0	.0080054	0
6414	6414	1971	0	0	0	.0019768	0
6414	6414	1972	0	9.31e-06	6.16e-08	.0027821	0
6415	6415	1965	0	.0522038	.0098284	.0201754	0
6415	6415	1966	0	.069961	.0130799	.0165431	0
6415	6415	1967	0	.0101093	.0018181	.0391259	0
6415	6415	1968	0	.0662631	.0120941	.0490573	0
6415	6415	1969	0	.0000654	.0000113	.1020161	0
6415	6415	1970	0	.0016327	.0003108	.1292806	0
6415	6415	1971	0	.0044153	.0007878	.1398192	0
6415	6415	1972	0	.2587164	.0493073	.1660297	0
6416	6416	1965	0	0	0	.0025674	0
6416	6416	1966	0	6.98e-06	4.01e-07	.0038439	0
6416	6416	1967	0	.1037781	.0058724	.0002327	0
6416	6416	1968	0	.0083241	.0004599	.000578	0
6416	6416	1969	0	0	0	.000867	0
6416	6416	1970	0	0	0	.0000567	0
6416	6416	1971	0	.0151032	.0007988	.0146322	0
6416	6416	1972	0	.0000138	6.78e-07	.000485	0
6417	6417	1965	0	.091441	.0001676	.0013102	0
6417	6417	1966	0	0	0	.0005113	0
6417	6417	1967	0	.2267646	.0003188	.0030325	0
6417	6417	1968	0	0	0	.0001125	0
6417	6417	1969	0	.0077591	.0000104	.0002431	0
6417	6417	1970	0	.3683507	.0005614	.0000694	0
6417	6417	1971	0	1.017716	.0013115	.0000208	1
6417	6417	1972	0	7.175093	.0109365	.0007467	1
6419	6419	1965	0	.2149287	.0497712	.1123268	0
6419	6419	1966	0	.6931045	.1663114	.0926796	0
6419	6419	1967	0	2.095979	.5219924	.0765119	1
6419	6419	1968	0	.1296215	.0342366	.0761397	0
6419	6419	1969	0	.0322644	.0089927	.0900556	0
6419	6419	1970	0	.0566774	.0162717	.1260876	0
6419	6419	1971	0	.0560465	.0174621	.1480034	0
6419	6419	1972	0	.0511775	.0146102	.1078341	0
6421	6421	1965	0	.0087306	.0006073	.0310672	0
6421	6421	1966	0	2.510703	.1543181	.0291777	1
6421	6421	1967	0	.0018933	.0001228	.0314175	0
6421	6421	1968	0	.7637838	.0525253	.0678284	0
6421	6421	1969	0	.0345422	.0024893	.0218009	0
6421	6421	1970	0	.2098239	.0168431	.0219454	0
6421	6421	1971	0	.0362685	.0032356	.0080427	0
6421	6421	1972	0	1.411819	.1084002	.013538	1
6422	6422	1965	0	.010551	.0000926	.0002389	0
6422	6422	1966	0	.0181646	.0001247	.0001647	0
6422	6422	1967	0	.3664057	.0028585	.0001291	0
6422	6422	1968	0	2.741125	.0221862	.0001482	1
6422	6422	1969	0	.2856524	.002159	.0003724	0
6422	6422	1970	0	.112506	.0009524	.000169	0
6422	6422	1971	0	.0063902	.0000529	.0000629	0
6422	6422	1972	0	.0068374	.0000514	.00034	0
6423	6423	1965	0	.0002479	5.15e-06	.0033259	0
6423	6423	1966	0	.0151785	.0003221	.0019786	0
6423	6423	1967	0	.022711	.0004604	.0049201	0
6423	6423	1968	0	.0215908	.0004788	.0046962	0
6423	6423	1969	0	.1540416	.0036127	.0044229	0
6423	6423	1970	0	.299288	.0080915	.0029369	0
6423	6423	1971	0	.7027871	.019388	.0031017	0
6423	6423	1972	0	5.398746	.1460985	.0024565	1
6429	6429	1965	0	.0779166	.0106462	.0198007	0
6429	6429	1966	0	.1377853	.0187341	.0285795	0
6429	6429	1967	0	.1163414	.0162917	.0519599	0
6429	6429	1968	0	.0005802	.0000888	.0617057	0
6429	6429	1969	0	.0209004	.0032022	.0792396	0
6429	6429	1970	0	.0432497	.007112	.1294723	0
6429	6429	1971	0	.0469732	.0083025	.1274709	0
6429	6429	1972	0	.1052884	.0175075	.0981621	0
6511	6511	1965	0	26.60628	.3780793	.0012677	1
6511	6511	1966	0	19.71621	.2752648	.0001397	1
6511	6511	1967	0	25.13597	.2808314	.0005189	1
6511	6511	1968	0	31.80688	.3930088	.0006001	1
6511	6511	1969	0	21.21584	.2300248	.0022876	1
6511	6511	1970	0	24.9731	.2423496	.0053109	1
6511	6511	1971	0	21.26958	.1255942	.0070859	1
6511	6511	1972	0	15.67863	.1416572	.0108633	1
6512	6512	1965	0	1.761611	.4681571	.0108358	1
6512	6512	1966	0	.9806413	.1964962	.0451249	0
6512	6512	1967	0	2.19668	.3172238	.0143575	1
6512	6512	1968	0	.8871948	.1415361	.0389596	0
6512	6512	1969	0	1.77725	.2426821	.0394712	1
6512	6512	1970	0	1.927322	.266528	.0270938	1
6512	6512	1971	0	1.188818	.1529055	.0308024	1
6512	6512	1972	0	3.19611	.4008283	.0380417	1
6513	6513	1965	0	.120764	.0136789	.0035922	0
6513	6513	1966	0	.0103368	.0009089	.0121591	0
6513	6513	1967	0	0	0	.0070395	0
6513	6513	1968	0	.0000194	2.20e-06	.004349	0
6513	6513	1969	0	.5842038	.0685198	.0049331	0
6513	6513	1970	0	3.209409	.3751769	.002754	1
6513	6513	1971	0	6.044875	.5549906	.0015583	1
6513	6513	1972	0	3.13804	.4042122	.0061541	1
6514	6514	1965	0	.0915144	.0058624	.0359055	0
6514	6514	1966	0	.0296003	.0026255	.0881027	0
6514	6514	1967	0	.0004489	.0000309	.0462485	0
6514	6514	1968	0	.3535714	.0264736	.1772032	0
6514	6514	1969	0	3.017622	.1878452	.0416691	1
6514	6514	1970	0	3.392156	.2184309	.0493879	1
6514	6514	1971	0	15.90446	.9657325	.0254913	1
6514	6514	1972	0	10.76688	.6304214	.0203585	1
6515	6515	1965	0	.1329689	.0032186	.0021243	0
6515	6515	1966	0	.0371496	.000752	6.25e-06	0
6515	6515	1967	0	.10092	.0016471	4.52e-06	0
6515	6515	1968	0	.0208055	.0003063	.0013449	0
6515	6515	1969	0	.3972512	.0062595	.000265	0
6515	6515	1970	0	1.561486	.0245718	.0001164	1
6515	6515	1971	0	1.518857	.021299	.0006119	1
6515	6515	1972	0	.7399138	.0093478	.0017037	0
6516	6516	1965	0	.9899271	.3768212	2.414588	0
6516	6516	1966	0	.7875613	.3237913	2.380286	0
6516	6516	1967	0	.5219045	.205469	3.492561	0
6516	6516	1968	0	.3540478	.1833571	4.110376	0
6516	6516	1969	0	.2914677	.1599653	3.20137	0
6516	6516	1970	0	.6507654	.389034	2.713257	0
6516	6516	1971	0	2.562918	1.798789	1.607341	1
6516	6516	1972	0	1.233418	.7031548	1.361425	1
6517	6517	1965	0	.4386622	.0617499	1.73548	0
6517	6517	1966	0	2.918129	.3738203	1.915457	1
6517	6517	1967	0	1.274095	.1555932	1.334878	1
6517	6517	1968	0	1.031795	.128925	.3907352	1
6517	6517	1969	0	.1472551	.0191932	.2153499	0
6517	6517	1970	0	.9554403	.1143272	.1868966	0
6517	6517	1971	0	2.831104	.3417234	.2915408	1
6517	6517	1972	0	3.099774	.4134255	.2762939	1
6518	6518	1965	0	0	0	.0005854	0
6518	6518	1966	0	0	0	.0002516	0
6518	6518	1967	0	0	0	.0004776	0
6518	6518	1968	0	0	0	.0003528	0
6518	6518	1969	0	0	0	.0019317	0
6518	6518	1970	0	0	0	.0067146	0
6518	6518	1971	0	0	0	.0065363	0
6518	6518	1972	0	0	0	.0067208	0
6519	6519	1965	0	.2109587	.0175106	.0101407	0
6519	6519	1966	0	.2780885	.0085111	.0022682	0
6519	6519	1967	0	.0034335	.000091	.0001405	0
6519	6519	1968	0	.1632715	.0036947	.0004919	0
6519	6519	1969	0	.0017817	.0000413	.0011546	0
6519	6519	1970	0	.0306214	.0006042	.0055835	0
6519	6519	1971	0	.1986792	.0036728	.0067275	0
6519	6519	1972	0	.0192561	.0003549	.0090354	0
6521	6521	1965	0	22.47532	3.891431	.0944802	1
6521	6521	1966	0	14.05063	2.999859	.0277496	1
6521	6521	1967	0	16.51429	3.517332	.0156668	1
6521	6521	1968	0	12.07068	2.556022	.0177038	1
6521	6521	1969	0	11.31818	2.073047	.0156982	1
6521	6521	1970	0	11.1869	2.111808	.0149798	1
6521	6521	1971	0	11.41794	1.941153	.0223813	1
6521	6521	1972	0	7.69628	1.479039	.019158	1
6522	6522	1965	0	2.210702	1.370564	.4404473	1
6522	6522	1966	0	2.157995	1.059599	.2897804	1
6522	6522	1967	0	.8414919	.4180144	.2732058	0
6522	6522	1968	0	.8074	.3694937	.2512198	0
6522	6522	1969	0	2.24842	.9236564	.2070804	1
6522	6522	1970	0	2.705292	1.04521	.1599966	1
6522	6522	1971	0	2.440439	.9640081	.166492	1
6522	6522	1972	0	1.546055	.6679622	.3038828	1
6531	6531	1965	0	3.512793	.2243261	.0956493	1
6531	6531	1966	0	2.077917	.1141599	.1627123	1
6531	6531	1967	0	1.21827	.0702754	.5489438	1
6531	6531	1968	0	5.097949	.301392	.2814207	1
6531	6531	1969	0	2.340181	.1352196	.2221592	1
6531	6531	1970	0	2.502715	.1307393	.2565872	1
6531	6531	1971	0	5.983335	.1772124	.2234619	1
6531	6531	1972	0	9.881454	.4667599	.1830847	1
6532	6532	1965	0	2.936972	1.27413	.0180951	1
6532	6532	1966	0	2.513234	.8634999	.0055907	1
6532	6532	1967	0	4.162192	1.238603	.0138265	1
6532	6532	1968	0	3.417158	.9930456	.0572422	1
6532	6532	1969	0	2.240383	.5374771	.1589829	1
6532	6532	1970	0	1.933457	.4050799	.2715961	1
6532	6532	1971	0	1.34149	.2351142	.2167015	1
6532	6532	1972	0	2.442151	.4431173	.1206982	1
6533	6533	1965	0	4.637239	.0896265	.205859	1
6533	6533	1966	0	.7420841	.0124021	.0983582	0
6533	6533	1967	0	1.464038	.0219197	.0093784	1
6533	6533	1968	0	2.437897	.0346429	.0066353	1
6533	6533	1969	0	.830914	.0109015	.0043936	0
6533	6533	1970	0	.2194041	.0028241	.0126178	0
6533	6533	1971	0	.1448708	.0017773	.0063566	0
6533	6533	1972	0	.9118679	.0104421	.0131708	0
6534	6534	1965	0	.0027885	.0005273	.0000174	0
6534	6534	1966	0	0	0	.0007195	0
6534	6534	1967	0	.004963	.0008204	.0002156	0
6534	6534	1968	0	0	0	.007157	0
6534	6534	1969	0	0	0	.0299056	0
6534	6534	1970	0	0	0	.0299191	0
6534	6534	1971	0	0	0	.0058514	0
6534	6534	1972	0	.0005593	.0000599	.014406	0
6535	6535	1965	0	5.05911	1.433555	.3526703	1
6535	6535	1966	0	6.127981	1.765554	.5977883	1
6535	6535	1967	0	10.26848	3.079519	.4670524	1
6535	6535	1968	0	9.853756	3.659088	1.322681	1
6535	6535	1969	0	5.190486	2.032497	1.468111	1
6535	6535	1970	0	2.572053	1.193281	2.041245	1
6535	6535	1971	0	2.674157	1.349476	2.370739	1
6535	6535	1972	0	4.41289	2.372592	1.671673	1
6536	6536	1965	0	4.238572	1.240323	.2386849	1
6536	6536	1966	0	5.826984	1.423517	.2380798	1
6536	6536	1967	0	4.95304	1.295112	.5187308	1
6536	6536	1968	0	4.055749	.9187178	.0830804	1
6536	6536	1969	0	1.866344	.3669158	.1048216	1
6536	6536	1970	0	1.633527	.2972798	.236155	1
6536	6536	1971	0	1.15542	.1898836	.2613882	1
6536	6536	1972	0	1.016198	.1681873	.2228772	1
6537	6537	1965	0	.0648853	.0092834	.0785057	0
6537	6537	1966	0	.2005578	.027544	.0241693	0
6537	6537	1967	0	.0812581	.0115388	.0036225	0
6537	6537	1968	0	.0857413	.0145667	.0016026	0
6537	6537	1969	0	5.212317	1.036568	.0005121	1
6537	6537	1970	0	5.149549	1.22976	.015652	1
6537	6537	1971	0	3.420666	1.071274	.1135299	1
6537	6537	1972	0	2.553443	.6789482	.3262451	1
6538	6538	1965	0	0	0	.0055322	0
6538	6538	1966	0	0	0	.0022256	0
6538	6538	1967	0	0	0	.0041437	0
6538	6538	1968	0	.0276344	.0002727	.005027	0
6538	6538	1969	0	0	0	.0064503	0
6538	6538	1970	0	.1919261	.0020346	.0091519	0
6538	6538	1971	0	0	0	.011519	0
6538	6538	1972	0	.0007752	8.01e-06	.0113808	0
6539	6539	1965	0	17.23431	1.139969	.046879	1
6539	6539	1966	0	21.56411	1.230754	.0555217	1
6539	6539	1967	0	9.204813	.3820912	.0576874	1
6539	6539	1968	0	4.823155	.20783	.0062441	1
6539	6539	1969	0	2.554648	.0917395	.0051694	1
6539	6539	1970	0	1.201885	.0402166	.0124721	1
6539	6539	1971	0	1.476184	.047771	.0113948	1
6539	6539	1972	0	.5042409	.0206781	.0145354	0
6540	6540	1965	0	4.579744	.6402985	.0175151	1
6540	6540	1966	0	6.384373	.7619435	.0225039	1
6540	6540	1967	0	7.713993	.8611003	.0311889	1
6540	6540	1968	0	5.912727	.6599019	.0415159	1
6540	6540	1969	0	5.16367	.554885	.0580714	1
6540	6540	1970	0	4.171966	.4074419	.1176391	1
6540	6540	1971	0	4.515684	.414719	.065503	1
6540	6540	1972	0	5.401937	.4874867	.0852208	1
6551	6551	1965	0	0	0	.001965	0
6551	6551	1966	0	.0351957	.0011427	.006277	0
6551	6551	1967	0	9.36e-06	3.13e-07	.0027418	0
6551	6551	1968	0	.0011492	.0000464	.0083555	0
6551	6551	1969	0	.0696747	.0030509	.0147312	0
6551	6551	1970	0	.0062207	.0002674	.043286	0
6551	6551	1971	0	.0950462	.0045482	.0417611	0
6551	6551	1972	0	.0116726	.0004844	.0796317	0
6554	6554	1965	0	.00828	.0009539	.0022402	0
6554	6554	1966	0	0	0	.0055059	0
6554	6554	1967	0	.0190396	.0022338	.0095716	0
6554	6554	1968	0	.1647322	.0231007	.0444035	0
6554	6554	1969	0	.196709	.0298207	.0676423	0
6554	6554	1970	0	.3445436	.058746	.0876013	0
6554	6554	1971	0	.7838925	.1446217	.1384389	0
6554	6554	1972	0	.7414648	.1293787	.2261732	0
6555	6555	1965	0	0	0	.0037571	0
6555	6555	1966	0	.104081	.001458	.0023297	0
6555	6555	1967	0	.0032819	.0000453	.0043555	0
6555	6555	1968	0	0	0	.0110108	0
6555	6555	1969	0	.1039147	.001439	.0162472	0
6555	6555	1970	0	.2758251	.0041269	.0414025	0
6555	6555	1971	0	.0736556	.0008752	.0180251	0
6555	6555	1972	0	.0418691	.0005015	.0171357	0
6556	6556	1965	0	10.33725	1.00864	.0861006	1
6556	6556	1966	0	14.20164	1.209065	.0757199	1
6556	6556	1967	0	17.68591	1.352532	.0685536	1
6556	6556	1968	0	14.34561	.9229789	.0653392	1
6556	6556	1969	0	16.82711	.932993	.048799	1
6556	6556	1970	0	15.74089	.8216951	.0272954	1
6556	6556	1971	0	28.64871	1.607843	.0214236	1
6556	6556	1972	0	12.24009	.6136487	.0219196	1
6557	6557	1965	0	0	0	0	0
6557	6557	1966	0	.0011304	.0000116	.00014	0
6557	6557	1967	0	0	0	0	0
6557	6557	1968	0	0	0	0	0
6557	6557	1969	0	.0053269	.0000354	6.21e-06	0
6557	6557	1970	0	.0001346	7.19e-07	5.05e-08	0
6557	6557	1971	0	.0879815	.000398	4.14e-06	0
6557	6557	1972	0	.263679	.0010174	0	0
6558	6558	1965	0	.0309712	.0019987	.0579201	0
6558	6558	1966	0	.0510123	.0034698	.0623732	0
6558	6558	1967	0	.0000197	1.25e-06	.0525162	0
6558	6558	1968	0	.0006155	.0000402	.0513156	0
6558	6558	1969	0	.0001054	6.91e-06	.048446	0
6558	6558	1970	0	.5175672	.0350725	.0418546	0
6558	6558	1971	0	.9330668	.0647915	.0366066	0
6558	6558	1972	0	.7496775	.0469239	.0388458	0
6559	6559	1965	0	0	0	.0008552	0
6559	6559	1966	0	0	0	.0008586	0
6559	6559	1967	0	.0831424	.0007695	.002358	0
6559	6559	1968	0	0	0	.0062718	0
6559	6559	1969	0	.0003701	3.21e-06	.0007181	0
6559	6559	1970	0	.0126625	.0001175	.0027731	0
6559	6559	1971	0	.0054208	.0000517	.0014895	0
6559	6559	1972	0	.0517581	.0004232	.0014989	0
6561	6561	1965	0	1.817336	.2199587	8.90e-07	1
6561	6561	1966	0	2.601946	.2871166	.0000179	1
6561	6561	1967	0	2.963431	.2527689	.0004962	1
6561	6561	1968	0	2.338422	.1374805	.0011496	1
6561	6561	1969	0	6.168212	.3068934	.0007853	1
6561	6561	1970	0	2.037334	.0954783	.014797	1
6561	6561	1971	0	.8222575	.0352043	.0013868	0
6561	6561	1972	0	.4753064	.0209409	.0121881	0
6562	6562	1965	0	.9116613	.0146466	.0006846	0
6562	6562	1966	0	.3453104	.0051596	.0004913	0
6562	6562	1967	0	.0480175	.0007632	.0003798	0
6562	6562	1968	0	.0005707	9.23e-06	.0001488	0
6562	6562	1969	0	.3200275	.0049784	.0002528	0
6562	6562	1970	0	.0333389	.0005341	.0006001	0
6562	6562	1971	0	.0772246	.0012901	.0003985	0
6562	6562	1972	0	.0946582	.0015764	.0003016	0
6566	6566	1965	0	.0004125	.0000126	.0191731	0
6566	6566	1966	0	.0491842	.0013705	.0050232	0
6566	6566	1967	0	.0864233	.0022678	.0025946	0
6566	6566	1968	0	.0057993	.000147	.0041831	0
6566	6566	1969	0	.2976415	.0067086	.0050056	0
6566	6566	1970	0	.5081526	.0114311	.0011559	0
6566	6566	1971	0	1.143445	.0265166	.0043829	1
6566	6566	1972	0	.1814829	.0037731	.0032242	0
6569	6569	1965	0	2.191051	.337643	.0071848	1
6569	6569	1966	0	5.43524	.7666049	.0026946	1
6569	6569	1967	0	12.04709	1.778566	.0081741	1
6569	6569	1968	0	8.567147	1.279363	.0009218	1
6569	6569	1969	0	.8169771	.1152332	.0034755	0
6569	6569	1970	0	.5748211	.0806917	.0012105	0
6569	6569	1971	0	1.110518	.1642741	.0012203	1
6569	6569	1972	0	1.276573	.2040589	.0025983	1
6574	6574	1965	0	.0000917	5.72e-06	.0001735	0
6574	6574	1966	0	.0120933	.0005262	.0005345	0
6574	6574	1967	0	0	0	.0009275	0
6574	6574	1968	0	.0000122	4.39e-07	.0020828	0
6574	6574	1969	0	.0001102	3.54e-06	.0033158	0
6574	6574	1970	0	.0001213	3.47e-06	.0002591	0
6574	6574	1971	0	0	0	.0003931	0
6574	6574	1972	0	.0451886	.0009241	5.32e-06	0
6575	6575	1965	0	.8645876	.0793183	.0012328	0
6575	6575	1966	0	.8314583	.0796185	.0063453	0
6575	6575	1967	0	.6930628	.0546709	.0008439	0
6575	6575	1968	0	.4132116	.0336051	.0022306	0
6575	6575	1969	0	.5169987	.0439648	.0142175	0
6575	6575	1970	0	.3720055	.0284864	.0067712	0
6575	6575	1971	0	.2466228	.0244134	.0080778	0
6575	6575	1972	0	.2309467	.0238139	.0003428	0
6576	6576	1965	0	.017088	.0028812	.0000234	0
6576	6576	1966	0	.1000187	.0162048	.0000709	0
6576	6576	1967	0	.0515097	.0083528	.0013521	0
6576	6576	1968	0	.0004384	.0000813	.0009166	0
6576	6576	1969	0	.1075784	.0211417	.0071283	0
6576	6576	1970	0	.0691044	.0129559	.0020962	0
6576	6576	1971	0	.1150306	.0258733	.0018377	0
6576	6576	1972	0	.0096838	.0021218	.0013276	0
6577	6577	1965	0	0	0	2.22e-06	0
6577	6577	1966	0	6.580008	.0142098	.000016	1
6577	6577	1967	0	5.236	.010724	5.52e-06	1
6577	6577	1968	0	.5083225	.0009793	4.43e-06	0
6577	6577	1969	0	0	0	5.49e-07	0
6577	6577	1970	0	1.927627	.0037303	.0000505	1
6577	6577	1971	0	34.24504	.1166114	0	1
6577	6577	1972	0	21.84471	.0704948	.000096	1
6578	6578	1965	0	.0146077	.0001716	9.34e-06	0
6578	6578	1966	0	.0904338	.0008234	9.11e-06	0
6578	6578	1967	0	.7363485	.0059874	3.82e-06	0
6578	6578	1968	0	32.31039	.464516	9.95e-06	1
6578	6578	1969	0	34.26519	.4160281	.0001469	1
6578	6578	1970	0	27.72547	.5249287	.0047915	1
6578	6578	1971	0	34.24504	.3408575	.0001273	1
6578	6578	1972	0	21.84471	.2614557	.0002196	1
6611	6611	1965	0	.0002928	4.00e-06	0	0
6611	6611	1966	0	.0359279	.0004015	.0000317	0
6611	6611	1967	0	.0000584	6.25e-07	1.00e-06	0
6611	6611	1968	0	.0045989	.000047	.0005281	0
6611	6611	1969	0	.0033713	.0000365	0	0
6611	6611	1970	0	.0000845	9.58e-07	.0000268	0
6611	6611	1971	0	.0015347	.0000196	.0014178	0
6611	6611	1972	0	.0184251	.0002326	.0038936	0
6612	6612	1965	0	3.267033	.4848029	.0571999	1
6612	6612	1966	0	1.611362	.2097157	.432962	1
6612	6612	1967	0	.4924448	.0552335	.8534654	0
6612	6612	1968	0	.4220361	.0420049	.1727737	0
6612	6612	1969	0	5.405365	.5264215	.0208056	1
6612	6612	1970	0	5.255521	.5320622	.0044958	1
6612	6612	1971	0	9.505491	.9920166	.0078289	1
6612	6612	1972	0	6.827656	.7835074	.0042037	1
6613	6613	1965	0	.1198486	.0051899	.0001092	0
6613	6613	1966	0	.2092083	.0086808	.0000106	0
6613	6613	1967	0	1.279464	.0544197	.0002667	1
6613	6613	1968	0	.0539061	.0023634	.0000125	0
6613	6613	1969	0	.021384	.0010013	.0116256	0
6613	6613	1970	0	.197985	.0092122	.0110399	0
6613	6613	1971	0	.1335078	.0071482	.0014093	0
6613	6613	1972	0	.2308903	.0135224	.0003934	0
6618	6618	1965	0	.0023465	.0001138	.0245878	0
6618	6618	1966	0	.2853923	.0128605	.0245199	0
6618	6618	1967	0	.2426279	.0109019	.0089568	0
6618	6618	1968	0	.0312134	.0012775	.0058909	0
6618	6618	1969	0	.0126984	.0004954	.0078832	0
6618	6618	1970	0	.0000155	5.99e-07	.0098881	0
6618	6618	1971	0	.0006166	.0000275	.0111022	0
6618	6618	1972	0	.0384823	.0016719	.0082906	0
6623	6623	1965	0	.0000285	2.86e-06	.0934363	0
6623	6623	1966	0	.0057313	.0005222	.132065	0
6623	6623	1967	0	.0387478	.0035133	.1228764	0
6623	6623	1968	0	.1378705	.0115142	.1509524	0
6623	6623	1969	0	.0628254	.0064247	.1270727	0
6623	6623	1970	0	.0697164	.0078474	.1199515	0
6623	6623	1971	0	.0050899	.0006131	.105691	0
6623	6623	1972	0	.0051907	.0005089	.3311946	0
6624	6624	1965	0	.0561401	.0072046	.0069417	0
6624	6624	1966	0	.0818177	.0090598	.0219846	0
6624	6624	1967	0	.1647075	.0166377	.0195522	0
6624	6624	1968	0	.2006422	.0225525	.0038601	0
6624	6624	1969	0	1.417219	.168925	.0118225	1
6624	6624	1970	0	.8427677	.0944637	.0076694	0
6624	6624	1971	0	.4620593	.060792	.0010471	0
6624	6624	1972	0	1.261095	.1825406	.0033952	1
6631	6631	1965	0	.5601404	.0213165	.0113459	0
6631	6631	1966	0	.1993182	.0073981	.0074037	0
6631	6631	1967	0	.0010831	.0000369	.0061673	0
6631	6631	1968	0	.0281637	.0009435	.0083772	0
