id	code	year	hci	ppi	est	grossoutput	inv_tot	valueadded	workers	y_n	avg_size	lab_sh	y_sh	hci_share_use_tot_0	hci_share_make_tot_0	lf_hci_link_use_0	lf_hci_link_make_0
34195	"34195"	1972	0	10.5034	7	27038.86	612.83382	10872.67	595	18.273395	85	.0548851	.1132857	.0907677	.3595555	.3019425	.4936461
34211	"34211"	1970	0	7.2294	42	138766.7	2784.856	82842.28	8595	9.6384271	204.64286	.9085096	1.163347	.0304854	.0232446	.1569995	.1723174
34211	"34211"	1971	0	7.8266	48	193404.5	2338.758	126134	9822	12.841983	204.625	1.062826	1.497004	.0304854	.0232446	.1569995	.1723174
34211	"34211"	1972	0	9.1759	67	188134.1	6020.3628	112512.1	9860	11.410965	147.16418	.9095244	1.172298	.0304854	.0232446	.1569995	.1723174
34212	"34212"	1970	0	7.2294	36	8769.746	46.988571	3817.744	906	4.2138456	25.166667	.0957661	.0536122	.0463061	.0264087	.1917898	.115686
34212	"34212"	1971	0	7.8266	22	14003.53	426.33609	7448.956	647	11.51307	29.409091	.070011	.088407	.0463061	.0264087	.1917898	.115686
34212	"34212"	1972	0	9.1759	30	13241.21	125.48502	5983.064	944	6.3379916	31.466667	.0870782	.0623394	.0463061	.0264087	.1917898	.115686
34213	"34213"	1970	0	7.2294	79	69991.98	604.58628	35604.61	3990	8.9234621	50.506329	.4217514	.4999924	.0463061	.0264087	.1917898	.115686
34213	"34213"	1971	0	7.8266	80	78386.53	1087.157	45996.98	4701	9.7845106	58.7625	.5086892	.5459092	.0463061	.0264087	.1917898	.115686
34213	"34213"	1972	0	9.1759	118	111683.9	3291.7931	50992.27	5670	8.9933458	48.050847	.5230227	.531304	.0463061	.0264087	.1917898	.115686
34214	"34214"	1970	0	8.0973	236	21772.69	241.208	8854.804	2972	2.9794091	12.59322	.3141466	.1243472	.0042124	.0005118	.1248566	.071228
34214	"34214"	1971	0	9.7904	254	15545.84	63.950414	6680.013	2353	2.8389347	9.2637795	.2546151	.0792809	.0042124	.0005118	.1248566	.071228
34214	"34214"	1972	0	10.1043	294	25969.14	618.67034	10025.44	3149	3.1836885	10.710884	.2904759	.1044581	.0042124	.0005118	.1248566	.071228
34219	"34219"	1970	0	7.2294	0	0	0	0	0	0	0	0	0	.0377107	.078637	.1594832	.3494663
34219	"34219"	1971	0	7.8266	0	0	0	0	0	0	0	0	0	.0377107	.078637	.1594832	.3494663
34219	"34219"	1972	0	9.1759	0	0	0	0	0	0	0	0	0	.0377107	.078637	.1594832	.3494663
34221	"34221"	1970	0	7.2294	511	119456.7	3411.3703	63463.08	10381	6.1133879	20.315068	1.097293	.8912064	.0463061	.0264087	.1917898	.115686
34221	"34221"	1971	0	7.8266	500	85988.81	1184.6053	42330	7502	5.6424957	15.004	.8117818	.5023881	.0463061	.0264087	.1917898	.115686
34221	"34221"	1972	0	9.1759	504	96230.34	1675.0791	45390.64	9476	4.7900634	18.801587	.8741028	.4729389	.0463061	.0264087	.1917898	.115686
34231	"34231"	1970	0	7.2294	280	26433.73	491.81371	13126.95	3407	3.8529362	12.167857	.3601271	.1843406	.0420084	.0525229	.1756365	.2325762
34231	"34231"	1971	0	7.8266	271	86538.22	3450.2771	54506.43	6021	9.0527199	22.217712	.6515247	.6469023	.0420084	.0525229	.1756365	.2325762
34231	"34231"	1972	0	9.1759	230	37500.41	1847.2562	18624.88	4668	3.9899047	20.295652	.4305943	.1940583	.0420084	.0525229	.1756365	.2325762
35111	"35111"	1970	1	6.196134	20	7940.436	37.590857	2437.004	446	5.4641337	22.3	.0471431	.0342226	.2274679	.6247723	.4034699	1.310721
35111	"35111"	1971	1	6.1809	20	11389.93	8514.5408	4384.475	375	11.691932	18.75	.0405783	.0520366	.2274679	.6247723	.4034699	1.310721
35111	"35111"	1972	1	6.406	21	60615.05	30028.857	24820.48	712	34.860225	33.904762	.0656776	.2586122	.2274679	.6247723	.4034699	1.310721
35114	"35114"	1970	1	13.7345	59	152302.6	21423.656	72445.3	7661	9.4563768	129.84746	.8097838	1.017343	.4180347	.2545222	.7919769	.4473021
35114	"35114"	1971	1	13.85053	67	291678.3	25927.325	142225.6	11422	12.451897	170.47761	1.23596	1.687985	.4180347	.2545222	.7919769	.4473021
35114	"35114"	1972	1	14.61007	77	144119.8	20515.342	68131.11	4849	14.050548	62.974026	.4472905	.7098788	.4180347	.2545222	.7919769	.4473021
35115	"35115"	1970	1	8.26	1	0	0	0	1849	0	1217.2222	.1954432	0	.3824793	.5569813	.75316	.8561636
35115	"35115"	1971	1	8.4134	3	618.0617	0	154.5154	84	1.8394693	28	.0090895	.0018338	.3824793	.5569813	.75316	.8561636
35115	"35115"	1972	1	9.0302	1	155.0353	0	88.59161	0		0	0	.0009231	.3824793	.5569813	.75316	.8561636
35117	"35117"	1970	1	7.7894	79	85359.59	2033.0388	33519.91	3588	9.3422272	45.417722	.3792591	.4707171	.1806913	.5585822	.4338547	1.173168
35117	"35117"	1971	1	8.166625	62	95204.57	3821.7985	36747.13	3387	10.849462	54.629032	.3665029	.4361284	.1806913	.5585822	.4338547	1.173168
35117	"35117"	1972	1	8.529125	75	142617.2	3344.3217	67404.33	3125	21.569387	41.666667	.2882621	.7023063	.1806913	.5585822	.4338547	1.173168
35123	"35123"	1970	0	12.165	29	5121.25	34.458285	2819.564	502	5.616662	17.310345	.0530625	.0395949	.2181048	.0677027	.4006522	.1457214
35123	"35123"	1971	0	12.5899	34	7537.788	182.71547	3749.037	586	6.3976739	17.235294	.0634103	.044495	.2181048	.0677027	.4006522	.1457214
35123	"35123"	1972	0	12.3083	38	8116.474	566.14172	3184.843	826	3.8557418	21.736842	.0761934	.0331838	.2181048	.0677027	.4006522	.1457214
35131	"35131"	1970	1	14.1703	0	0	0	0	0	0	0	0	0	.3601433	.0746927	.7043314	.1425062
35131	"35131"	1971	1	14.8478	0	0	0	0	0	0	0	0	0	.3601433	.0746927	.7043314	.1425062
35131	"35131"	1972	1	15.0469	0	0	0	0	0	0	0	0	0	.3601433	.0746927	.7043314	.1425062
35132	"35132"	1970	1	14.1703	21	8115.566	241.208	3436.766	896	3.8356761	42.666667	.0947091	.0482622	.3750275	.1319042	.7163193	.2748178
35132	"35132"	1971	1	14.8478	14	14641.9	240.57537	7738.52	894	8.6560627	63.857143	.0967386	.0918436	.3750275	.1319042	.7163193	.2748178
35132	"35132"	1972	1	15.0469	25	23506.5	353.10901	9051.698	882	10.262697	35.28	.0813591	.0943124	.3750275	.1319042	.7163193	.2748178
35151	"35151"	1970	1	4.3786	16	342369.7	1544.3577	162060.9	4729	34.269598	295.5625	.4998652	2.275807	.161554	.0376031	.2993596	.074143
35151	"35151"	1971	1	4.3852	12	312095.2	596.87053	154382.9	3432	44.983369	286	.3713723	1.832273	.161554	.0376031	.2993596	.074143
35151	"35151"	1972	1	4.4783	28	369381.2	38830.318	148873.5	4077	36.515441	145.60714	.3760782	1.551158	.161554	.0376031	.2993596	.074143
35154	"35154"	1970	1	8.6774	4	212183.4	394.704	119286.9	1494	79.843968	373.5	.1579189	1.675135	.3025787	.1128092	.4720384	.1801469
35154	"35154"	1971	1	9.3006	3	183611.8	2609.7859	86800.85	1631	53.219406	543.66667	.1764884	1.030185	.3025787	.1128092	.4720384	.1801469
35154	"35154"	1972	1	9.4415	2	244209.1	2550.556	140316.7	1425	98.467854	712.5	.1314475	1.462002	.3025787	.1128092	.4720384	.1801469
35159	"35159"	1970	1	4.3786	4	2078.29	0	456.767	50	9.1353398	12.5	.0052851	.0064143	.1094614	0	.2484137	.0359291
35159	"35159"	1971	1	4.3852	5	22712.76	9.1357734	3945.088	215	18.349247	43	.0232649	.0468218	.1094614	0	.2484137	.0359291
35159	"35159"	1972	1	4.4783	0	0	0	0	0	0	0	0	0	.1094614	0	.2484137	.0359291
3.516e+08	"35160FX"	1970	1	6.56205	25	100715.5	1124.5931	35050.02	4862	7.2089723	194.48	.5139236	.4922044	.090646	.0000874	.2662578	.0280568
3.516e+08	"35160FX"	1971	1	6.6003	17	97010.74	395.88351	24847.36	4027	6.1701902	236.88235	.4357565	.2948976	.090646	.0000874	.2662578	.0280568
3.516e+08	"35160FX"	1972	1	6.98285	23	143895.4	1041.8175	41057.73	3174	12.935644	138	.292782	.4277931	.090646	.0000874	.2662578	.0280568
352110	"3521F"	1970	1	10.3677	33	50628.4	413.49942	20178.05	1421	14.199897	43.060606	.1502027	.2833586	.3899117	.1891158	.7283073	.4071293
352110	"3521F"	1971	1	10.9749	26	51672.45	883.12476	18542.31	1491	12.436157	57.346154	.1613392	.220067	.3899117	.1891158	.7283073	.4071293
352110	"3521F"	1972	1	11.9678	37	66344.69	770.41966	25025.48	1727	14.490727	46.675676	.1593051	.2607481	.3899117	.1891158	.7283073	.4071293
352210	"3522F"	1970	0	22.8241	130	124780.4	3865.5931	69303.94	13556	5.1124178	104.27692	1.432898	.9732291	.0930872	.0121205	.2865337	.0947099
352210	"3522F"	1971	0	23.9973	129	161655.7	8654.6227	96135.82	13375	7.1877247	103.68217	1.447291	1.140975	.0930872	.0121205	.2865337	.0947099
352210	"3522F"	1972	0	27.6121	154	163537	5162.3954	91079.63	13241	6.8786069	85.980519	1.221401	.9489865	.0930872	.0121205	.2865337	.0947099
35231	"35231"	1970	0	15.0842	84	40234.15	598.32114	10739.71	2563	4.1902905	30.511905	.2709145	.1508169	.1796636	.0731104	.3662993	.1299294
35231	"35231"	1971	0	15.3266	72	33666.96	423.29084	11920.45	2083	5.7227326	28.930556	.2253987	.1414763	.1796636	.0731104	.3662993	.1299294
35231	"35231"	1972	0	15.7209	68	72355.91	1342.3979	20692.2	2829	7.3143161	41.602941	.2609579	.2155983	.1796636	.0731104	.3662993	.1299294
35232	"35232"	1970	0	15.0842	4	7550.947	313.25714	4348.921	292	14.893566	73	.030865	.0610715	.1796636	.0731104	.3662993	.1299294
35232	"35232"	1971	0	15.3266	4	11418.06	438.51712	4045.255	399	10.138483	99.75	.0431753	.0480106	.1796636	.0731104	.3662993	.1299294
35232	"35232"	1972	0	15.7209	5	4917.021	131.32153	1870.122	130	14.385554	26	.0119917	.0194854	.1796636	.0731104	.3662993	.1299294
35233	"35233"	1970	1	16.2035	62	49137.53	836.39656	24432.99	3751	6.5137275	60.5	.3964886	.3431103	.2269763	.2245924	.5259166	.4598658
35233	"35233"	1971	1	16.78115	63	35456.45	630.36837	14939.38	2267	6.5899341	35.984127	.2453092	.1773061	.2269763	.2245924	.5259166	.4598658
35233	"35233"	1972	1	17.85987	77	52519.97	609.91557	28656.42	4438	6.4570563	57.636364	.4093783	.2985799	.2269763	.2245924	.5259166	.4598658
35239	"35239"	1970	0	23.973	0	0	0	0	0	0	0	0	0	.1405634	0	.3474009	.0004108
35239	"35239"	1971	0	24.2847	0	0	0	0	0	0	0	0	0	.1405634	0	.3474009	.0004108
35239	"35239"	1972	0	24.6505	0	0	0	0	0	0	0	0	0	.1405634	0	.3474009	.0004108
35291	"35291"	1970	1	9.5975	30	3563.428	31.325714	1583.746	676	2.3428192	22.533333	.0714546	.0222404	.3092346	.1066952	.5968932	.1694765
35291	"35291"	1971	1	10.2325	29	7222.086	213.16805	2296.604	725	3.1677296	25	.0784513	.0272569	.3092346	.1066952	.5968932	.1694765
35291	"35291"	1972	1	11.4885	36	4404.405	102.13897	1932.367	426	4.5360733	11.833333	.0392959	.0201339	.3092346	.1066952	.5968932	.1694765
35292	"35292"	1970	1	9.18195	59	33849.02	81.446856	15269.09	2902	5.2615742	49.186441	.3067475	.2144224	.2457079	0	.4728343	.2908842
35292	"35292"	1971	1	9.683001	49	30858.2	57.859898	10255.09	2367	4.3325246	48.306122	.25613	.1217111	.2457079	0	.4728343	.2908842
35292	"35292"	1972	1	10.7582	49	24130.43	536.95916	7928.836	2596	3.0542511	52.979592	.2394651	.082613	.2457079	0	.4728343	.2908842
35295	"35295"	1970	1	8.7664	4	775.689	12.530286	285.1798	92	3.0997801	23	.0097246	.0040048	.3133892	.4491848	.7044324	.9193208
35295	"35295"	1971	1	9.1335	4	897.7938	18.271547	470.7943	101	4.6613299	25.25	.0109291	.0055876	.3133892	.4491848	.7044324	.9193208
35295	"35295"	1972	1	10.0279	3	678.1081	5.8365126	269.2488	84	3.2053429	28	.0077485	.0028054	.3133892	.4491848	.7044324	.9193208
35296	"35296"	1970	1	9.5975	7	2073.457	6.2651428	718.9372	132	5.4464942	18.857143	.0139527	.010096	.1187232	.003457	.3581004	.0219811
35296	"35296"	1971	1	10.2325	10	7192.768	51.769383	2912.289	325	8.96089	32.5	.0351678	.0345641	.1187232	.003457	.3581004	.0219811
35296	"35296"	1972	1	11.4885	9	17547.98	172.17712	5318.362	539	9.8670909	59.888889	.0497194	.0554136	.1187232	.003457	.3581004	.0219811
353010	"3530F"	1970	1	8.917175	17	947744.1	19819.779	436674.2	3176	79.843968	186.82353	.3357099	6.132176	.0358353	.0546508	.1551712	.1151121
353010	"3530F"	1971	1	9.775925	25	1326084	50246.754	576743.4	3373	84.825868	134.92	.364988	6.845003	.0358353	.0546508	.1551712	.1151121
353010	"3530F"	1972	1	10.75457	27	1432786	139066.59	542401.7	4420	122.71532	163.7037	.4077179	5.651449	.0358353	.0546508	.1551712	.1151121
35401	"35401"	1970	1	3.7483	684	848277.9	4269.6948	189312.5	12152	15.57871	17.766082	1.284492	2.658499	.0191735	.069687	.1972822	.2020163
35401	"35401"	1971	1	4.1669	592	937051.5	3118.344	281984.2	10714	26.319227	18.097973	1.159348	3.346692	.0191735	.069687	.1972822	.2020163
35401	"35401"	1972	1	4.4493	507	1016991	3107.943	290247.9	12227	23.738277	24.116371	1.127866	3.024182	.0191735	.069687	.1972822	.2020163
35402	"35402"	1970	1	2.3571	7	3266.726	0	890.9253	130	6.8532714	18.571429	.0137413	.0125112	.021978	.3349086	.2196906	1.458346
35402	"35402"	1971	1	2.6203	8	42247.07	30.452578	21600.58	257	84.048948	32.125	.0278096	.2563636	.021978	.3349086	.2196906	1.458346
35402	"35402"	1972	1	2.7979	7	140426.8	954.26981	59222.99	316	122.71532	45.142857	.0291491	.6170624	.021978	.3349086	.2196906	1.458346
35403	"35403"	1970	1	.65	4	113846.2	12.530286	18153.85	238	76.276667	59.5	.0251571	.2549329	.0344716	.1558215	.1594439	.3757383
35403	"35403"	1971	1	.7502	2	2532.658	0	933.0845	11	84.825868	5.5	.0011903	.0110742	.0344716	.1558215	.1594439	.3757383
35403	"35403"	1972	1	.9324	2	2574.003	0	643.5007	12	53.625054	6	.0011069	.0067048	.0344716	.1558215	.1594439	.3757383
35511	"35511"	1970	0	12.0434	11	75726.13	3652.5782	25482.84	3338	7.6341634	303.45455	.3528336	.3578532	.1523761	.1996482	.442022	.4700298
35511	"35511"	1971	0	12.0885	13	89473.47	4951.5892	30425.61	4246	7.1657115	326.61538	.4594542	.3611024	.1523761	.1996482	.442022	.4700298
35511	"35511"	1972	0	13.5051	16	116874.4	6338.4527	38059.7	4821	7.8945645	301.3125	.4447076	.3965556	.1523761	.1996482	.442022	.4700298
35512	"35512"	1970	0	12.0434	17	1137.553	9.3977142	498.1982	194	2.5680319	11.411765	.0205062	.0069962	.1523761	.1996482	.442022	.4700298
35512	"35512"	1971	0	12.0885	12	1331.844	3.0452578	562.5181	213	2.64093	17.75	.0230485	.0066762	.1523761	.1996482	.442022	.4700298
35512	"35512"	1972	0	13.5051	17	2317.643	35.019076	932.9809	201	4.6416958	11.823529	.018541	.009721	.1523761	.1996482	.442022	.4700298
35591	"35591"	1970	0	9.918	38	173109.5	3567.9988	64599.72	20440	3.1604558	537.89474	2.160551	.9071681	.1352142	.0072962	.4189551	.0192094
35591	"35591"	1971	0	10.1786	31	250054	6486.3991	82349.24	24188	3.4045494	776	2.617352	.9773511	.1352142	.0072962	.4189551	.0192094
35591	"35591"	1972	0	11.0197	46	301904.8	6452.2647	108115.5	25377	4.2603722	551.67391	2.340873	1.126488	.1352142	.0072962	.4189551	.0192094
35592	"35592"	1970	0	10.7181	46	13631.15	200.48457	5327.437	1484	3.5899171	32.26087	.1568619	.0748127	.1369515	.0923201	.3317374	.2176237
35592	"35592"	1971	0	10.9998	31	16173.02	295.39001	6909.217	1535	4.5011184	49.516129	.1661004	.0820011	.1369515	.0923201	.3317374	.2176237
35592	"35592"	1972	0	11.9087	48	18079.22	872.55864	7255.2	1674	4.3340502	34.875	.1544162	.0755941	.1369515	.0923201	.3317374	.2176237
35593	"35593"	1970	0	9.918	11	3317.201	6.2651428	1320.831	354	3.7311604	32.181818	.0374185	.0185483	.0940295	.0303924	.3274114	.0982155
35593	"35593"	1971	0	10.1786	12	2721.396	88.312476	1375.435	475	2.895652	39.583333	.0513991	.0163242	.0940295	.0303924	.3274114	.0982155
35593	"35593"	1972	0	11.0197	21	5018.285	20.427794	2450.157	878	2.7906121	41.809524	.0809901	.0255289	.0940295	.0303924	.3274114	.0982155
35594	"35594"	1970	0	9.918	1	0	0	0	61	0	61	.0064478	0	.0940295	.0303924	.3274114	.0982155
35594	"35594"	1971	0	10.1786	0	0	0	0	0	0	0	0	0	.0940295	.0303924	.3274114	.0982155
35594	"35594"	1972	0	11.0197	1	154.2692	0	72.59726	0		0	0	.0007564	.0940295	.0303924	.3274114	.0982155
35599	"35599"	1970	0	9.918	48	12855.41	131.568	4537.205	1398	3.2454971	29.125	.1477715	.0637156	.0940295	.0303924	.3274114	.0982155
35599	"35599"	1971	0	10.1786	47	49820.21	1955.0555	17507.32	1096	15.973831	23.319149	.1185967	.2077833	.0940295	.0303924	.3274114	.0982155
35599	"35599"	1972	0	11.0197	58	18076.72	7864.7007	5844.079	1705	3.4276124	29.396552	.1572758	.0608912	.0940295	.0303924	.3274114	.0982155
356010	"3560F"	1970	0	9.6599	168	149452.9	4548.4937	52453.96	9026	5.8114293	53.72619	.9540672	.7366063	.4589956	.2863599	.873811	.4534711
356010	"3560F"	1971	0	10.5695	146	146686.2	3206.6565	56530.58	8961	6.3085128	61.376712	.9696583	.6709258	.4589956	.2863599	.873811	.4534711
356010	"3560F"	1972	0	10.8114	227	319496.1	3691.5942	146456.5	14863	9.8537652	65.475771	1.37102	1.525975	.4589956	.2863599	.873811	.4534711
36101	"36101"	1970	0	6.8923	346	23315.87	172.29143	13246.67	5524	2.3980207	15.965318	.5838984	.1860218	.1183596	.0375345	.2753592	.0662802
36101	"36101"	1971	0	7.8001	305	22409.97	100.49351	12692.15	4840	2.6223441	15.868852	.5237302	.150635	.1183596	.0375345	.2753592	.0662802
36101	"36101"	1972	0	8.5662	322	23826.2	105.05723	13833.44	4139	3.3422174	12.854037	.3817973	.1441348	.1183596	.0375345	.2753592	.0662802
36103	"36103"	1970	0	6.8923	18	5731.033	37.590857	3003.352	746	4.0259404	41.444444	.0788538	.0421758	.1183596	.0375345	.2753592	.0662802
36103	"36103"	1971	0	7.8001	13	3435.853	15.226289	2115.358	479	4.4161953	36.846154	.051832	.0251058	.1183596	.0375345	.2753592	.0662802
36103	"36103"	1972	0	8.5662	23	12432.58	157.58584	7576.288	1181	6.4151465	51.347826	.10894	.0789397	.1183596	.0375345	.2753592	.0662802
36104	"36104"	1970	0	6.8923	14	5223.22	363.37828	2655.137	724	3.6673161	51.714286	.0765283	.0372858	.1183596	.0375345	.2753592	.0662802
36104	"36104"	1971	0	7.8001	14	2884.578	246.66588	1730.747	459	3.7706908	32.785714	.0496678	.0205411	.1183596	.0375345	.2753592	.0662802
36104	"36104"	1972	0	8.5662	14	3980.761	215.95097	2042.913	565	3.6157748	40.357143	.0521178	.0212857	.1183596	.0375345	.2753592	.0662802
36201	"36201"	1970	0	11.654	2	0	6393.5782	0	1808	0	904	.1911094	0	.221387	.0191912	.3353057	.0648225
36201	"36201"	1971	0	12.5824	3	41573.94	3718.2598	25122.39	2179	11.529322	726.33333	.2357868	.2981618	.221387	.0191912	.3353057	.0648225
36201	"36201"	1972	0	13.7167	5	44216.18	510.69485	27054.61	1849	14.632024	369.8	.1705589	.2818903	.221387	.0191912	.3353057	.0648225
36202	"36202"	1970	0	17.9921	14	1722.978	59.518857	789.2353	283	2.7888173	20.214286	.0299137	.0110832	.1904446	.3144576	.3375437	.4879999
36202	"36202"	1971	0	18.7529	18	3311.488	347.15939	2053.016	599	3.4274055	33.277778	.064817	.0243659	.1904446	.3144576	.3375437	.4879999
36202	"36202"	1972	0	19.6442	24	2346.749	107.97548	962.1161	350	2.7489031	14.583333	.0322854	.0100246	.1904446	.3144576	.3375437	.4879999
36203	"36203"	1970	1	17.9921	63	51077.97	3574.264	30380	6617	4.5912046	105.03175	.6994308	.4266236	.1904446	.3144576	.3375437	.4879999
36203	"36203"	1971	1	18.7529	61	26678.54	4841.9599	12920.67	5609	2.3035601	91.95082	.6069427	.1533473	.1904446	.3144576	.3375437	.4879999
36203	"36203"	1972	1	19.6442	61	27789.37	697.46326	13556.16	4830	2.8066593	79.180328	.4455378	.1412458	.1904446	.3144576	.3375437	.4879999
36207	"36207"	1970	0	17.9921	1	0	6.2651428	0	64	0	64	.0067649	0	.1904446	.3144576	.3375437	.4879999
36207	"36207"	1971	0	18.7529	3	149.3102	0	85.32014	42	2.0314319	14	.0045448	.0010126	.1904446	.3144576	.3375437	.4879999
36207	"36207"	1972	0	19.6442	3	906.1199	0	447.9694	131	3.4196137	43.666667	.0120839	.0046675	.1904446	.3144576	.3375437	.4879999
36911	"36911"	1970	0	12.4079	64	14925.97	1121.4606	9437.536	4000	2.359384	62.5	.4228084	.1325305	.0927161	.0046634	.209149	.0365996
36911	"36911"	1971	0	14.2745	60	11355.91	57.859898	7236.681	3605	2.0074011	60.083333	.3900924	.0858876	.0927161	.0046634	.209149	.0365996
36911	"36911"	1972	0	15.4646	51	6673.306	326.84471	3420.716	1535	2.2284793	30.098039	.1415943	.0356415	.0927161	.0046634	.209149	.0365996
36912	"36912"	1970	0	12.4079	179	5077.41	37.590857	2965.852	1790	1.6569008	10	.1892068	.0416492	.0927161	.0046634	.209149	.0365996
36912	"36912"	1971	0	14.2745	157	2416.897	12.181031	1576.237	1073	1.4690003	6.8343949	.1161079	.0187074	.0927161	.0046634	.209149	.0365996
36912	"36912"	1972	0	15.4646	130	2379.628	11.673025	1467.869	625	2.3485897	4.8076923	.0576524	.0152942	.0927161	.0046634	.209149	.0365996
36913	"36913"	1970	0	12.4079	11	16296.07	1018.0857	7680.591	3098	2.4792094	281.63636	.3274651	.1078579	.0927161	.0046634	.209149	.0365996
36913	"36913"	1971	0	14.2745	15	16708.12	1202.8768	8805.913	3207	2.7458412	213.8	.3470253	.1045118	.0927161	.0046634	.209149	.0365996
36913	"36913"	1972	0	15.4646	16	15596.91	122.56676	9473.249	1958	4.8382272	122.375	.1806135	.0987047	.0927161	.0046634	.209149	.0365996
36919	"36919"	1970	0	12.4079	48	2417.814	31.325714	1474.867	877	1.6817182	18.270833	.0927007	.0207114	.0927161	.0046634	.209149	.0365996
36919	"36919"	1971	0	14.2745	33	665.5224	3.0452578	406.319	349	1.1642377	10.575758	.0377648	.0048223	.0927161	.0046634	.209149	.0365996
36919	"36919"	1972	0	15.4646	39	1189.814	2.9182563	756.5666	266	2.8442354	6.8205128	.0245369	.0078829	.0927161	.0046634	.209149	.0365996
36921	"36921"	1970	0	8.1685	25	433445.6	13391.743	206659.7	5915	34.938247	236.6	.6252279	2.902104	.0987662	.026279	.2378002	.1082916
36921	"36921"	1971	0	7.5531	26	547788.3	12068.357	285684	7018	40.707327	269.92308	.7594088	3.390603	.0987662	.026279	.2378002	.1082916
36921	"36921"	1972	0	8.835	20	482309	42349.735	262931.5	6082	43.231095	304.1	.5610272	2.739564	.0987662	.026279	.2378002	.1082916
36922	"36922"	1970	0	4.0487	37	19710.03	112.77257	7928.471	1308	6.0615223	35.351351	.1382584	.1113388	.022098	.0223283	.190434	.1032212
36922	"36922"	1971	0	5.0411	28	11763.31	60.905156	6764.397	940	7.1961666	33.571429	.1017162	.0802824	.022098	.0223283	.190434	.1032212
36922	"36922"	1972	0	5.0756	39	20923.63	52.528613	9713.137	1097	8.8542726	28.128205	.1011915	.1012041	.022098	.0223283	.190434	.1032212
36923	"36923"	1970	0	12.8371	1	0	0	0	6	0	6	.0006342	0	.0567857	.1469025	.2320095	.3976383
36923	"36923"	1971	0	13.2151	4	6205.023	1355.1397	3450.598	122	28.283591	30.5	.0132015	.040953	.0567857	.1469025	.2320095	.3976383
36923	"36923"	1972	0	14.0559	4	5022.802	501.94008	3386.478	97	34.912148	24.25	.0089477	.0352848	.0567857	.1469025	.2320095	.3976383
36931	"36931"	1970	0	7.8668	1205	157014.3	1074.472	61498.96	12851	4.7855388	10.66473	1.358378	.8636245	.1504656	.0044855	.4134249	.0374242
36931	"36931"	1971	0	7.517	1210	208035.1	3809.6175	99694.02	12159	8.199196	10.04876	1.31571	1.183205	.1504656	.0044855	.4134249	.0374242
36931	"36931"	1972	0	8.6823	954	276793	3890.0357	119000.7	10261	11.597381	10.755765	.9465142	1.239905	.1504656	.0044855	.4134249	.0374242
36932	"36932"	1970	0	7.8668	0	0	0	0	0	0	0	0	0	.1504656	.0044855	.4134249	.0374242
36932	"36932"	1971	0	7.517	0	0	0	0	0	0	0	0	0	.1504656	.0044855	.4134249	.0374242
36932	"36932"	1972	0	8.6823	0	0	0	0	0	0	0	0	0	.1504656	.0044855	.4134249	.0374242
36941	"36941"	1970	0	5.4074	84	23338.39	128.43543	10763.03	2482	4.3364336	29.547619	.2623526	.1511443	.0849994	.1106041	.2469787	.3434124
36941	"36941"	1971	0	5.6099	78	27362.34	606.0063	14420.93	2222	6.4900695	28.487179	.2404398	.171153	.0849994	.1106041	.2469787	.3434124
36941	"36941"	1972	0	6.1543	105	27476.72	545.71393	13421.51	2286	5.8711771	21.771429	.2108695	.1398428	.0849994	.1106041	.2469787	.3434124
36991	"36991"	1970	0	5.4476	4	3138.997	18.795428	862.7653	193	4.4702864	48.25	.0204005	.0121157	.0211139	.0319594	.1618045	.0780138
36991	"36991"	1971	0	5.7052	5	4259.272	328.88784	2015.705	217	9.2889627	43.4	.0234813	.0239231	.0211139	.0319594	.1618045	.0780138
36991	"36991"	1972	0	6.1036	5	1114.097	2.9182563	638.9672	154	4.1491374	30.8	.0142056	.0066576	.0211139	.0319594	.1618045	.0780138
36993	"36993"	1970	0	10.6009	11	2424.323	34.458285	839.5514	279	3.0091447	25.363636	.0294909	.0117897	.3687375	.0745647	.5981303	.1239315
36993	"36993"	1971	0	10.6236	8	4009.94	42.633609	1571.972	248	6.3385961	31	.0268358	.0186567	.3687375	.0745647	.5981303	.1239315
36993	"36993"	1972	0	11.2113	18	4870.086	283.07086	1676.88	378	4.4361894	21	.0348682	.0174719	.3687375	.0745647	.5981303	.1239315
36994	"36994"	1970	0	10.35195	151	6018.19	103.37486	3390.666	1801	1.8826572	11.927152	.1903695	.0476148	.1036256	.075694	.3227172	.2175313
36994	"36994"	1971	0	10.36605	180	9019.829	124.85557	5739.891	2016	2.8471681	11.2	.2181488	.0681231	.1036256	.075694	.3227172	.2175313
36994	"36994"	1972	0	11.3691	186	8936.504	107.97548	5506.153	1822	3.0220378	9.7956989	.1680683	.0573703	.1036256	.075694	.3227172	.2175313
37111	"37111"	1970	1	8.631133	26	37712.31	247.47314	9118.154	3059	2.980763	117.65385	.3233427	.1280454	.2696345	1.598882	.5211259	4.097192
37111	"37111"	1971	1	8.579967	16	71352.26	1178.5148	21014.07	2556	8.2214663	159.75	.2765815	.2494027	.2696345	1.598882	.5211259	4.097192
37111	"37111"	1972	1	8.603833	16	50872.67	414.3924	15632.57	1507	10.373303	94.1875	.1390115	.1628805	.2696345	1.598882	.5211259	4.097192
37113	"37113"	1970	1	5.81945	63	944917.5	10848.095	265970.2	17855	14.896116	283.4127	1.887311	3.734995	.6103977	.9834786	1.238989	1.837279
