id	code	year	hci	product_value_share_hci	product_share_hci	ppi	est	grossoutput	inv_tot	valueadded	workers	y_n	avg_size	lab_sh	y_sh	hci_share_use_tot_0	hci_share_make_tot_0	lf_hci_link_use_0	lf_hci_link_make_0
3620	"3620"	1972	0	.4943967	.4615385	16.68045	93	72917.7	357	39873.02	7160	5.5688581	76.989247	.6409023	.4366342	.2059158	.1668244	.3364247	.2764112
3691	"3691"	1967	0	.000327	.0906863	6.0702	1957	178577.3	718	78514.71	27084	2.8989334	13.83955	3.556679	2.028158	.1246876	.0646862	.2945921	.2355203
3691	"3691"	1968	0	.000327	.0906863	6.920633	1941	186009	566	88879.15	27594	3.2209592	14.216383	3.190652	1.826965	.1246876	.0646862	.2945921	.2355203
3691	"3691"	1969	0	.000327	.0906863	7.135366	1778	240618.3	2032	107576.8	27533	3.9071956	15.485377	2.919012	1.846521	.1246876	.0646862	.2945921	.2355203
3691	"3691"	1970	0	.000327	.0906863	8.013599	1757	242937	1140	107105.4	27371	3.9130989	15.578258	2.79495	1.594528	.1246876	.0646862	.2945921	.2355203
3691	"3691"	1971	0	.000327	.0906863	8.554267	1746	271466.9	1480	137393.4	25096	5.4747139	14.373425	2.613924	1.70906	.1246876	.0646862	.2945921	.2355203
3691	"3691"	1972	0	.000327	.0906863	9.555866	1504	328070.7	1049	150148.6	19285	7.7857717	12.822473	1.726229	1.64422	.1246876	.0646862	.2945921	.2355203
3692	"3692"	1967	0	.0009144	.25	6.392233	15	191404.2	6969	92596.74	3976	23.28892	265.06667	.5221294	2.391919	.0592166	.0651699	.2200812	.2030504
3692	"3692"	1968	0	.0009144	.25	6.929133	14	271967.6	24170	135211.7	6725	20.105831	480.35714	.7776014	2.779359	.0592166	.0651699	.2200812	.2030504
3692	"3692"	1969	0	.0009144	.25	7.7086	27	350037.6	17025	166722.9	5741	29.040739	212.62963	.6086532	2.861744	.0592166	.0651699	.2200812	.2030504
3692	"3692"	1970	0	.0009144	.25	8.351433	63	433506.5	4312	205964.7	7229	28.491445	114.74603	.7381788	3.066292	.0592166	.0651699	.2200812	.2030504
3692	"3692"	1971	0	.0009144	.25	8.6031	58	497355.6	3965	260080.7	8080	32.188202	139.31034	.8415886	3.235188	.0592166	.0651699	.2200812	.2030504
3692	"3692"	1972	0	.0009144	.25	9.322166	63	476069.6	14482	259596.3	7276	35.678437	115.49206	.6512856	2.84274	.0592166	.0651699	.2200812	.2030504
3711	"3711"	1967	1	.9999582	.9480519	6.1192	203	409040.4	4823	112710.8	20504	5.4970156	101.00493	2.692591	2.911496	.2696345	1.598882	.5211259	4.097192
3711	"3711"	1968	1	.9999582	.9480519	6.418467	189	548402	2161	156766.4	24897	6.2965986	131.73016	2.878802	3.222429	.2696345	1.598882	.5211259	4.097192
3711	"3711"	1969	1	.9999582	.9480519	6.948067	257	739083.3	3508	208432.1	24678	8.4460686	96.023346	2.616329	3.577669	.2696345	1.598882	.5211259	4.097192
3711	"3711"	1970	1	.9999582	.9480519	8.631133	259	775460.2	4986	222253.6	26641	8.342538	102.861	2.720407	3.308792	.2696345	1.598882	.5211259	4.097192
3711	"3711"	1971	1	.9999582	.9480519	8.579967	233	948814.9	14020	235455.5	20411	11.535714	87.600858	2.125949	2.928871	.2696345	1.598882	.5211259	4.097192
3711	"3711"	1972	1	.9999582	.9480519	8.603833	257	1355419	51553	347031.4	21281	16.307099	82.805447	1.904894	3.800207	.2696345	1.598882	.5211259	4.097192
3720	"3720"	1967	1	.9993771	.9090909	4.145233	145	154997.3	1371	31095.96	5709	5.4468311	39.372414	.7497075	.8032572	.0775146	.8262842	.2414553	1.339494
3720	"3720"	1968	1	.9993771	.9090909	4.117967	108	149467	396	36498.6	3920	9.3108663	36.296296	.4532636	.7502508	.0775146	.8262842	.2414553	1.339494
3720	"3720"	1969	1	.9993771	.9090909	4.0898	98	275832.6	5877	62765.91	4388	14.30399	44.77551	.46521	1.077356	.0775146	.8262842	.2414553	1.339494
3720	"3720"	1970	1	.9993771	.9090909	4.553333	85	243360.2	997	61383.6	4887	12.56059	57.494118	.4990289	.9138462	.0775146	.8262842	.2414553	1.339494
3720	"3720"	1971	1	.9993771	.9090909	4.558733	88	361635.5	1522	106082.1	5468	19.40053	62.136364	.5695305	1.319573	.0775146	.8262842	.2414553	1.339494
3720	"3720"	1972	1	.9993771	.9090909	5.3816	105	385127.1	1649	98112.09	6500	15.094167	61.904762	.5818247	1.074388	.0775146	.8262842	.2414553	1.339494
3811	"3811"	1967	1	.9972561	.9454545	5.6051	282	21194.98	22	9562.72	3537	2.7036246	12.542553	.4644798	.24702	.484396	.1058598	1.065874	.2026893
3811	"3811"	1968	1	.9972561	.9454545	6.20505	276	27864.4	45	13440.67	4202	3.1986352	15.224638	.4858708	.2762811	.484396	.1058598	1.065874	.2026893
3811	"3811"	1969	1	.9972561	.9454545	6.35175	271	32038.42	99	14373.99	4508	3.1885518	16.634686	.4779322	.2467249	.484396	.1058598	1.065874	.2026893
3811	"3811"	1970	1	.9972561	.9454545	7.1665	266	29163.47	246	13856.14	4543	3.0499969	17.078947	.4639018	.2062827	.484396	.1058598	1.065874	.2026893
3811	"3811"	1971	1	.9972561	.9454545	7.22455	283	36472.86	44	17357.48	4951	3.5058537	17.4947	.5156814	.2159127	.484396	.1058598	1.065874	.2026893
3811	"3811"	1972	1	.9972561	.9454545	7.426	318	94680.85	384	38944.25	8584	4.5368417	26.993711	.7683666	.4264635	.484396	.1058598	1.065874	.2026893
38120	"38120"	1967	1	.9963407	.8235294	8.439	48	6375.163	79	2239.602	943	2.3749754	19.645833	.123835	.0578524	.4930237	.0038357	1.104189	.0080627
38120	"38120"	1968	1	.9963407	.8235294	9.0254	56	13262.57	15	4808.651	1615	2.9774929	28.839286	.18674	.0988447	.4930237	.0038357	1.104189	.0080627
38120	"38120"	1969	1	.9963407	.8235294	9.28	76	15323.28	71	4741.379	2129	2.2270453	28.013158	.2257138	.0813842	.4930237	.0038357	1.104189	.0080627
38120	"38120"	1970	1	.9963407	.8235294	10.3574	84	24301.47	102	8718.404	2391	3.6463422	28.464286	.2441535	.1297949	.4930237	.0038357	1.104189	.0080627
38120	"38120"	1971	1	.9963407	.8235294	10.6105	90	22449.46	19	11535.74	2229	5.1752995	24.766667	.232166	.1434951	.4930237	.0038357	1.104189	.0080627
38120	"38120"	1972	1	.9963407	.8235294	11.0452	122	32240.25	73	14304.86	2709	5.2804932	22.204918	.2424866	.156647	.4930237	.0038357	1.104189	.0080627
38130	"38130"	1967	1	.9831842	.85		204		74		2768		13.568627	.3634945		.5482613	.0245158	1.164487	.0756037
38130	"38130"	1968	1	.9831842	.85		233		183		4342		18.635193	.5020587		.5482613	.0245158	1.164487	.0756037
38130	"38130"	1969	1	.9831842	.85		238		286		4771		20.046218	.5058151		.5482613	.0245158	1.164487	.0756037
38130	"38130"	1970	1	.9831842	.85	13.472	268	31027.32	187	12782.07	4213	3.0339583	15.720149	.4302044	.1902926	.5482613	.0245158	1.164487	.0756037
38130	"38130"	1971	1	.9831842	.85	14.1297	274	37530.88	186	18167.41	5187	3.5024883	18.930657	.5402624	.2259875	.5482613	.0245158	1.164487	.0756037
38130	"38130"	1972	1	.9831842	.85	13.9456	233	41124.08	150	15417.05	4160	3.7060215	17.854077	.3723678	.1688262	.5482613	.0245158	1.164487	.0756037
3814	"3814"	1967	1	.9896477	.9210728	9.697001	874	122790.5	901	47932.35	21579	2.2212497	24.689931	2.83376	1.238168	.4415342	.1440194	.9186832	.2662083
3814	"3814"	1968	1	.9896477	.9210728	10.98265	930	128511.8	646	57472.46	23218	2.4753409	24.965591	2.684662	1.181381	.4415342	.1440194	.9186832	.2662083
3814	"3814"	1969	1	.9896477	.9210728	11.8119	980	150543.1	2032	57831.51	24323	2.3776472	24.819388	2.578692	.9926592	.4415342	.1440194	.9186832	.2662083
3814	"3814"	1970	1	.9896477	.9210728	14.47855	1068	207534.6	2207	82176.74	31830	2.5817385	29.803371	3.250274	1.223403	.4415342	.1440194	.9186832	.2662083
3814	"3814"	1971	1	.9896477	.9210728	15.0647	951	190717.4	2039	79815.73	31125	2.5643609	32.728707	3.241887	.9928416	.4415342	.1440194	.9186832	.2662083
3814	"3814"	1972	1	.9896477	.9210728	15.58705	1064	242945.3	1747	93090.1	32721	2.844965	30.75282	2.928905	1.019394	.4415342	.1440194	.9186832	.2662083
38194	"38194"	1967	1	.9933647	.9111111	7.4246	66	16068.21	103	5939.714	1855	3.2020021	28.106061	.2435991	.1534321	.4846444	.3920478	1.136348	.7102096
38194	"38194"	1968	1	.9933647	.9111111	8.3455	65	19567.43	116	8435.684	2385	3.5369744	36.692308	.2757739	.1734006	.4846444	.3920478	1.136348	.7102096
38194	"38194"	1969	1	.9933647	.9111111	8.402	75	30338.01	207	11259.22	2436	4.6220129	32.48	.2582615	.1932609	.4846444	.3920478	1.136348	.7102096
38194	"38194"	1970	1	.9933647	.9111111	8.4038	67	33591.95	108	13255.91	2855	4.6430501	42.61194	.2915342	.1973469	.4846444	.3920478	1.136348	.7102096
38194	"38194"	1971	1	.9933647	.9111111	8.4038	64	47883.1	433	19848.16	6738	2.9457055	105.28125	.7018099	.2468947	.4846444	.3920478	1.136348	.7102096
38194	"38194"	1972	1	.9933647	.9111111	8.4416	53	25244.03	65	8469.958	1795	4.7186398	33.867925	.1606731	.0927513	.4846444	.3920478	1.136348	.7102096
3821	"3821"	1967	1	.9961373	.9565217		113		92		3881		34.345133	.509654		.4204976	.0870985	.9239929	.1521408
3821	"3821"	1968	1	.9961373	.9565217		87		204		2375		27.298851	.2746176		.4204976	.0870985	.9239929	.1521408
3821	"3821"	1969	1	.9961373	.9565217		116		204		2642		22.775862	.2801014		.4204976	.0870985	.9239929	.1521408
3821	"3821"	1970	1	.9961373	.9565217	12.43905	112	14583.11	109	5715.871	1952	2.9282125	17.428571	.1993256	.0850948	.4204976	.0870985	.9239929	.1521408
3821	"3821"	1971	1	.9961373	.9565217	13.38425	84	21570.13	49	9742.794	1910	5.1009394	22.738095	.1989399	.1211923	.4204976	.0870985	.9239929	.1521408
3821	"3821"	1972	1	.9961373	.9565217	13.5683	74	9426.383	42	4989.571	1327	3.7600386	17.932432	.1187817	.0546389	.4204976	.0870985	.9239929	.1521408
3822	"3822"	1967	1	.9974563	.9818182	8.4274	161	19329.81	106	7345.089	2969	2.4739269	18.440994	.3898899	.1897351	.4398932	.0000505	.9535761	.0033102
3822	"3822"	1968	1	.9974563	.9818182	10.3185	163	16465.57	100	5514.368	2950	1.8692772	18.09816	.3411039	.1133512	.4398932	.0000505	.9535761	.0033102
3822	"3822"	1969	1	.9974563	.9818182	11.0489	171	21603.96	160	8199.912	3217	2.5489312	18.812865	.3410621	.1407488	.4398932	.0000505	.9535761	.0033102
3822	"3822"	1970	1	.9974563	.9818182	12.7299	178	28130.62	171	12128.92	4745	2.5561485	26.657303	.4845288	.1805689	.4398932	.0000505	.9535761	.0033102
3822	"3822"	1971	1	.9974563	.9818182	13.2919	186	41130.31	371	14061.2	3629	3.874675	19.510753	.3779858	.1749096	.4398932	.0000505	.9535761	.0033102
3822	"3822"	1972	1	.9974563	.9818182	13.9107	197	49896.84	630	14844.69	4467	3.3231896	22.675127	.3998478	.1625585	.4398932	.0000505	.9535761	.0033102
3823	"3823"	1967	1	1	1	8.76255	104	12028.46	139	5397.972	2197	2.456974	21.125	.2885107	.139438	.4428052	.0264239	.8562969	.0436087
3823	"3823"	1968	1	1	1	10.6628	125	11132.16	34	5289.417	2466	2.1449382	19.728	.2851398	.1087272	.4428052	.0264239	.8562969	.0436087
3823	"3823"	1969	1	1	1	11.2893	126	13658.95	335	5828.528	2638	2.2094496	20.936508	.2796773	.1000448	.4428052	.0264239	.8562969	.0436087
3823	"3823"	1970	1	1	1	13.22605	161	19877.44	213	8490.82	3493	2.4308101	21.695652	.3566826	.1264068	.4428052	.0264239	.8562969	.0436087
3823	"3823"	1971	1	1	1	13.73285	182	22282.34	181	9422.662	3771	2.498717	20.71978	.3927761	.1172101	.4428052	.0264239	.8562969	.0436087
3823	"3823"	1972	1	1	1	14.0266	184	28880.84	86	12568.98	4230	2.9713892	22.98913	.3786336	.137638	.4428052	.0264239	.8562969	.0436087
3825	"3825"	1967	1	1	1	55.695	49	2039.68	143	861.8368	2828	.30475134	57.714286	.3713737	.0222626	.5117227	.0047131	1.012795	.0194263
3825	"3825"	1968	1	1	1	59.9901	54	2490.411	84	1168.526	2808	.41614178	52	.3246847	.0240198	.5117227	.0047131	1.012795	.0194263
3825	"3825"	1969	1	1	1	70.3618	59	2354.971	160	1169.669	2251	.51962183	38.152542	.2386481	.020077	.5117227	.0047131	1.012795	.0194263
3825	"3825"	1970	1	1	1	70.9741	4	100.0365	2	81.71995	87	.93930981	21.75	.0088839	.0012166	.5117227	.0047131	1.012795	.0194263
3825	"3825"	1971	1	1	1	71.4404	4	547.3094	17	265.956	396	.67160596	99	.0412462	.0033083	.5117227	.0047131	1.012795	.0194263
3825	"3825"	1972	1	1	1	79.1667	12	2861.051	513	1453.894	2245	.64761429	187.08333	.2009533	.015921	.5117227	.0047131	1.012795	.0194263
38251	"38251"	1967	1	.9996214	.9878049	11.6215	49	9774.986	143	4130.276	2828	1.4604936	57.714286	.3713737	.1066915	.255542	.0027088	.6292223	.0065834
38251	"38251"	1968	1	.9996214	.9878049	13.8408	54	10794.17	84	5064.736	2808	1.8036809	52	.3246847	.1041087	.255542	.0027088	.6292223	.0065834
38251	"38251"	1969	1	.9996214	.9878049	15.0476	59	11011.72	160	5469.311	2251	2.4297249	38.152542	.2386481	.0938789	.255542	.0027088	.6292223	.0065834
38251	"38251"	1970	1	.9996214	.9878049	16.5579	28	7235.217	29	3979.973	1407	2.8286947	50.25	.1436738	.0592517	.255542	.0027088	.6292223	.0065834
38251	"38251"	1971	1	.9996214	.9878049	17.069	28	4095.143	31	1652.118	812	2.0346279	29	.0845755	.020551	.255542	.0027088	.6292223	.0065834
38251	"38251"	1972	1	.9996214	.9878049	17.5582	23	5809.251	46	2175.622	885	2.4583294	38.478261	.0792177	.0238244	.255542	.0027088	.6292223	.0065834
3826	"3826"	1967	1	.9996214	.9878049	80.3013	0	0		0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
3826	"3826"	1968	1	.9996214	.9878049	91.1112	0	0		0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
3826	"3826"	1969	1	.9996214	.9878049	90.8128	0	0		0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
3826	"3826"	1970	1	.9996214	.9878049	90.8981	5	74.80904	0	29.70359	34	.87363502	6.8	.0034719	.0004422	.3170666	.0066206	.7085996	.0140062
3826	"3826"	1971	1	.9996214	.9878049	90.9639	3	198.98	60	62.66222	123	.50944896	41	.0128113	.0007795	.3170666	.0066206	.7085996	.0140062
3826	"3826"	1972	1	.9996214	.9878049	93.0575	0	0	0	0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
3829	"3829"	1967	1	.9995408	.981082	80.3013	403	4444.511	319	1886.644	7350	.25668632	18.238213	.9652041	.048735	.3170666	.0066206	.7085996	.0140062
3829	"3829"	1968	1	.9995408	.981082	91.1112	336	5363.775	552	2820.729	7358	.3833554	21.89881	.8507942	.0579818	.3170666	.0066206	.7085996	.0140062
3829	"3829"	1969	1	.9995408	.981082	90.8128	338	6150.014	625	3035.916	7109	.42705243	21.032544	.7536868	.0521105	.3170666	.0066206	.7085996	.0140062
3829	"3829"	1970	1	.9995408	.981082	90.8981	309	17593.33	1020	7441.3	13685	.5437559	44.288026	1.397424	.1107821	.3170666	.0066206	.7085996	.0140062
3829	"3829"	1971	1	.9995408	.981082	90.9639	265	13011.76	478	5750.633	10194	.56411939	38.467925	1.061777	.0715331	.3170666	.0066206	.7085996	.0140062
3829	"3829"	1972	1	.9995408	.981082	93.0575	236	14261.07	695	6675.442	9085	.73477627	38.495763	.8132119	.0731002	.3170666	.0066206	.7085996	.0140062
38310	"38310"	1967	1	.9645854	.96	40.97947	116	9180.207	268	3118.635	4370	.71364641	37.672414	.5738696	.0805592	.4557431	.0926234	.9299924	.1403914
38310	"38310"	1968	1	.9645854	.96	44.29107	103	20859.74	360	6055.397	6904	.87708537	67.029126	.7982989	.1244724	.4557431	.0926234	.9299924	.1403914
38310	"38310"	1969	1	.9645854	.96	45.9188	138	19405.99	847	6988.423	6810	1.0262001	49.347826	.7219872	.119954	.4557431	.0926234	.9299924	.1403914
38310	"38310"	1970	1	.9645854	.96	48.78477	133	19983.7	1269	7797.516	7148	1.0908668	53.744361	.7299076	.1160852	.4557431	.0926234	.9299924	.1403914
38310	"38310"	1971	1	.9645854	.96	50.03817	104	15174.42	369	7594.203	6253	1.2144896	60.125	.6512938	.0944656	.4557431	.0926234	.9299924	.1403914
38310	"38310"	1972	1	.9645854	.96	52.3217	129	21234.02	637	9277.221	8325	1.1143809	64.534884	.7451832	.1015913	.4557431	.0926234	.9299924	.1403914
3832	"3832"	1967	1	.9991885	.9726027	228.4008	58	3278.448	557	722.8521	8434	.08570692	145.41379	1.107555	.0186724	.2575421	.1982785	.6107664	.3645777
3832	"3832"	1968	1	.9991885	.9726027	233.898	77	3728.12	666	1235.581	8904	.13876697	115.63636	1.029556	.0253981	.2575421	.1982785	.6107664	.3645777
3832	"3832"	1969	1	.9991885	.9726027	239.5548	116	7811.155	3191	3007.245	19401	.15500462	167.25	2.056868	.0516184	.2575421	.1982785	.6107664	.3645777
3832	"3832"	1970	1	.9991885	.9726027	197.4375	142	13573.41	2374	5669.135	17873	.31718989	125.8662	1.825075	.084399	.2575421	.1982785	.6107664	.3645777
3832	"3832"	1971	1	.9991885	.9726027	196.0843	143	17998.38	3736	7979.222	21881	.36466442	153.01399	2.27906	.0992549	.2575421	.1982785	.6107664	.3645777
3832	"3832"	1972	1	.9991885	.9726027	184.4844	160	38811.42	5694	15974.25	44094	.36227727	275.5875	3.94692	.1749279	.2575421	.1982785	.6107664	.3645777
3839	"3839"	1967	1	.998694	.9197967	11.86102	165	46808.8	463	15647.9	8214	1.9050279	49.781818	1.078665	.4042097	.3217666	.1170358	.600571	.1805352
3839	"3839"	1968	1	.998694	.9197967	12.98937	196	83937.89	951	33057.81	10659	3.1013987	54.382653	1.232484	.6795233	.3217666	.1170358	.600571	.1805352
3839	"3839"	1969	1	.998694	.9197967	13.44885	204	92513.49	864	32842.96	10243	3.2063807	50.210784	1.085949	.5637387	.3217666	.1170358	.600571	.1805352
3839	"3839"	1970	1	.998694	.9197967	14.45848	230	78908.69	425	31386.42	11027	2.8463242	47.943478	1.126006	.4672642	.3217666	.1170358	.600571	.1805352
3839	"3839"	1971	1	.998694	.9197967	14.84413	205	95525.95	943	41026.31	10907	3.7614659	53.204878	1.136041	.5103333	.3217666	.1170358	.600571	.1805352
3839	"3839"	1972	1	.998694	.9197967	15.278	260	194534.6	1355	61074.75	15800	3.8654904	60.769231	1.414282	.6688061	.3217666	.1170358	.600571	.1805352
38395	"38395"	1967	1	.9985534	.9041096	10.1296	31	3859.975	58	1342.6	856	1.5684579	27.612903	.1124102	.0346815	.367561	.1409066	.6607414	.2316052
38395	"38395"	1968	1	.9985534	.9041096	11.7088	38	4048.237	5	1972.875	1045	1.8879187	27.5	.1208317	.0405536	.367561	.1409066	.6607414	.2316052
38395	"38395"	1969	1	.9985534	.9041096	12.5055	40	4238.135	38	2143.057	1219	1.7580452	30.475	.1292368	.0367849	.367561	.1409066	.6607414	.2316052
38395	"38395"	1970	1	.9985534	.9041096	13.422	37	4403.219	98	2197.884	1243	1.7682092	33.594595	.1269271	.0327209	.367561	.1409066	.6607414	.2316052
38395	"38395"	1971	1	.9985534	.9041096	13.8789	32	4078.133	136	2010.246	773	2.6005768	24.15625	.0805134	.0250058	.367561	.1409066	.6607414	.2316052
38395	"38395"	1972	1	.9985534	.9041096	14.6047	43	8449.335	89	3724.828	1644	2.2657106	38.232558	.1471569	.0407892	.367561	.1409066	.6607414	.2316052
3841	"3841"	1967	1	1	1	21.4647	321	29010.42	792	11912.58	10720	1.1112483	33.395639	1.407753	.3077206	.3642403	0	.8522045	.053527
3841	"3841"	1968	1	1	1	23.1787	328	26218.04	799	11199.94	9512	1.1774535	29	1.099858	.2302215	.3642403	0	.8522045	.053527
3841	"3841"	1969	1	1	1	23.241	290	33113.89	506	17331.44	8471	2.0459734	29.210345	.8980842	.2974885	.3642403	0	.8522045	.053527
3841	"3841"	1970	1	1	1	26.5212	286	28991.9	283	14343.24	7762	1.8478797	27.13986	.7926053	.2135345	.3642403	0	.8522045	.053527
3841	"3841"	1971	1	1	1	28.4409	299	29436.48	1933	12928.56	7499	1.7240384	25.080268	.7810735	.1608206	.3642403	0	.8522045	.053527
3841	"3841"	1972	1	1	1	32.948	295	40594.27	723	20869.25	12124	1.721317	41.098305	1.085237	.2285311	.3642403	0	.8522045	.053527
38420	"38420"	1967	1	.9993432	.9333333	21.4647	20	53175.68	619	3321.733	5304	.62626938	265.2	.6965228	.0858056	.350698	.0001396	.9243622	.1009632
38420	"38420"	1968	1	.9993432	.9333333	23.1787	15	36952.03	131	4478.25	5166	.86686983	344.4	.5973366	.0920531	.350698	.0001396	.9243622	.1009632
38420	"38420"	1969	1	.9993432	.9333333	23.241	22	41809.73	236	6484.231	6108	1.0615964	277.63636	.6475621	.1112997	.350698	.0001396	.9243622	.1009632
38420	"38420"	1970	1	.9993432	.9333333	26.5212	35	28709.11	678	9075.758	7512	1.208168	214.62857	.767077	.135115	.350698	.0001396	.9243622	.1009632
38420	"38420"	1971	1	.9993432	.9333333	28.4409	15	26809.98	3267	9528.531	4163	2.2888616	277.53333	.4336056	.118527	.350698	.0001396	.9243622	.1009632
38420	"38420"	1972	1	.9993432	.9333333	32.948	20	36421.03	321	13815.71	3637	3.7986552	181.85	.3255533	.1512905	.350698	.0001396	.9243622	.1009632
3843	"3843"	1967	1	.9961754	.9047619	23.89335	155	46916.82	844	16720.13	9535	1.7535537	61.516129	1.252139	.4319072	.1457603	.5096858	.4782028	1.536793
3843	"3843"	1968	1	.9961754	.9047619	25.3062	144	112802.4	3549	35797.55	12791	2.7986515	88.826389	1.479004	.7358404	.1457603	.5096858	.4782028	1.536793
3843	"3843"	1969	1	.9961754	.9047619	25.27675	206	209010.3	3539	77225.12	18551	4.1628549	90.053398	1.966753	1.325544	.1457603	.5096858	.4782028	1.536793
3843	"3843"	1970	1	.9961754	.9047619	30.4395	424	167171	2999	66489.27	23300	2.8536167	54.95283	2.379246	.9898566	.1457603	.5096858	.4782028	1.536793
3843	"3843"	1971	1	.9961754	.9047619	31.9954	438	179216.4	2544	70685.16	23472	3.0114674	53.589041	2.444773	.8792649	.1457603	.5096858	.4782028	1.536793
3843	"3843"	1972	1	.9961754	.9047619	34.64915	366	163380.6	3885	63346.43	21775	2.9091357	59.494536	1.949113	.6936824	.1457603	.5096858	.4782028	1.536793
38440	"38440"	1967	1	.9996985	.9473684	15.2849	89	5417.111	36	2106.654	2123	.99230067	23.853933	.2787929	.0544182	.3781387	.005244	.8970433	.0142815
38440	"38440"	1968	1	.9996985	.9473684	16.6804	82	5047.84	45	2242.152	2382	.94128982	29.04878	.275427	.0460888	.3781387	.005244	.8970433	.0142815
38440	"38440"	1969	1	.9996985	.9473684	16.7643	76	5261.18	136	2034.084	1844	1.1030827	24.263158	.1954985	.0349144	.3781387	.005244	.8970433	.0142815
38440	"38440"	1970	1	.9996985	.9473684	16.9112	100	57376.18	397	17923.03	4214	4.2532116	42.14	.4303065	.2668285	.3781387	.005244	.8970433	.0142815
38440	"38440"	1971	1	.9996985	.9473684	17.5223	86	9479.349	92	3795.164	2175	1.7449029	25.290698	.2265415	.0472087	.3781387	.005244	.8970433	.0142815
38440	"38440"	1972	1	.9996985	.9473684	19.8008	82	13681.27	118	5560.381	2597	2.1410787	31.670732	.2324613	.0608896	.3781387	.005244	.8970433	.0142815
38450	"38450"	1967	1	.9996985	.9473684	15.2849	0	0		0	0	0	0	0	0	.292144	.0004162	.7294064	.009391
38450	"38450"	1968	1	.9996985	.9473684	16.6804	0	0		0	0	0	0	0	0	.292144	.0004162	.7294064	.009391
38450	"38450"	1969	1	.9996985	.9473684	16.7643	0	0		0	0	0	0	0	0	.292144	.0004162	.7294064	.009391
38450	"38450"	1970	1	.9996985	.9473684	16.9112	0	0	0	0	0	0	0	0	0	.292144	.0004162	.7294064	.009391
38450	"38450"	1971	1	.9996985	.9473684	17.5223	0	0	0	0	0	0	0	0	0	.292144	.0004162	.7294064	.009391
38450	"38450"	1972	1	.9996985	.9473684	19.8008	0	0	0	0	0	0	0	0	0	.292144	.0004162	.7294064	.009391
3849	"3849"	1967	1	.9907236	.8823529	15.2849	63	1498.211	3	595.3588	666	.89393218	10.571429	.0874593	.015379	.292144	.0004162	.7294064	.009391
3849	"3849"	1968	1	.9907236	.8823529	16.6804	47	923.2392	0	341.7184	385	.88758028	8.1914894	.044517	.0070242	.292144	.0004162	.7294064	.009391
3849	"3849"	1969	1	.9907236	.8823529	16.7643	44	996.1645	11	429.4841	347	1.2377063	7.8863636	.0367885	.007372	.292144	.0004162	.7294064	.009391
3849	"3849"	1970	1	.9907236	.8823529	16.9112	46	1277.26	7	502.6255	355	1.4158465	7.7173913	.0362503	.0074828	.292144	.0004162	.7294064	.009391
3849	"3849"	1971	1	.9907236	.8823529	17.5223	52	1752.053	1	810.3959	449	1.8048906	8.6346154	.0467665	.0100807	.292144	.0004162	.7294064	.009391
3849	"3849"	1972	1	.9907236	.8823529	19.8008	41	2020.12	3	707.0421	447	1.5817497	10.902439	.0400116	.0077425	.292144	.0004162	.7294064	.009391
3852	"3852"	1967	1	.9996575	.9333333	78.0454	22	301.1068	199	123.0053	636	.1934046	28.909091	.0835197	.0031774	.1806927	.0030776	.4893311	.0058508
3852	"3852"	1968	1	.9996575	.9333333	83.8218	21	387.7273	4	181.3371	821	.22087342	39.095238	.094931	.0037275	.1806927	.0030776	.4893311	.0058508
3852	"3852"	1969	1	.9996575	.9333333	84.9771	24	704.8958	266	295.3737	1350	.21879534	56.25	.1431252	.00507	.1806927	.0030776	.4893311	.0058508
3852	"3852"	1970	1	.9996575	.9333333	86.805	22	1209.608	41	558.7236	1631	.34256504	74.136364	.1665472	.008318	.1806927	.0030776	.4893311	.0058508
3852	"3852"	1971	1	.9996575	.9333333	88.967	23	1345.443	0	512.5496	1735	.29541763	75.434783	.1807124	.0063757	.1806927	.0030776	.4893311	.0058508
3852	"3852"	1972	1	.9996575	.9333333	93.9706	22	1981.471	272	1162.066	2196	.52917378	99.818182	.1965672	.0127253	.1806927	.0030776	.4893311	.0058508
38530	"38530"	1967	1	.9987417	.9285714	12.5534	16	5982.443	128	2421.655	1211	1.9997149	75.6875	.1590289	.0625551	.0919955	.0040641	.3936087	.0123816
38530	"38530"	1968	1	.9987417	.9285714	13.0687	18	16979.5	30	6611.216	1518	4.3552149	84.333333	.175524	.1358976	.0919955	.0040641	.3936087	.0123816
38530	"38530"	1969	1	.9987417	.9285714	13.4894	23	14218.57	79	5456.136	1628	3.3514349	70.782609	.1725984	.0936528	.0919955	.0040641	.3936087	.0123816
38530	"38530"	1970	1	.9987417	.9285714	14.4047	31	16230.81	259	5657.875	2135	2.6500588	68.870968	.2180124	.0842314	.0919955	.0040641	.3936087	.0123816
38530	"38530"	1971	1	.9987417	.9285714	15.0331	35	21339.58	210	8241.813	2362	3.4893366	67.485714	.2460189	.1025213	.0919955	.0040641	.3936087	.0123816
38530	"38530"	1972	1	.9987417	.9285714	16.6388	45	39251.63	79	15974.71	3898	4.0981811	86.622222	.3489158	.1749329	.0919955	.0040641	.3936087	.0123816
