var,coef,stderr,tstat,pval,ci_lower,ci_upper,N,outcome,panel,estimator,model_id
Tm5,.10128839,.073819406,1.372110643727468,.1700289965236019,-.0433949846282364,.2459717709079147,1720,l_workers,4d,ols,16
Tm4,-.042553756,.068127736,-.6246172059121058,.5322223243045998,-.1760816661747919,.0909741534027086,1720,l_workers,4d,ols,16
Tm3,.08041355,.22953917,.350326046037185,.7260940203579649,-.3694749577907508,.5303020580676978,1720,l_workers,4d,ols,16
Tm2,.054422714,.089598313,.6074077960817523,.5435803159585324,-.1211867526883751,.230032180320707,1720,l_workers,4d,ols,16
Tm1,-.19771773,.1885687,-1.048518285519349,.2943998821067422,-.5673055797464264,.1718701272851837,1720,l_workers,4d,ols,16
Tp0,.14255889,.13035111,1.093653028247948,.2741071825260994,-.112924595877838,.3980423710796355,1720,l_workers,4d,ols,16
Tp1,.016080875,.0801851,.2005469203407239,.8410528661292938,-.1410790340020061,.1732407839013935,1720,l_workers,4d,ols,16
Tp2,.082061924,.17526409,.4682186972815495,.6396282026665217,-.2614493807300866,.4255732288107217,1720,l_workers,4d,ols,16
Tp3,.096939482,.21001028,.4615939943027843,.644372502186402,-.3146730940681466,.5085520576578149,1720,l_workers,4d,ols,16
Tp4,.20163012,.19331653,1.043005019635399,.2969459679485429,-.1772633290637464,.5805235600818128,1720,l_workers,4d,ols,16
Tp5,.26239192,.21889505,1.198711105489674,.2306402982944957,-.1666344854260759,.6914183351422625,1720,l_workers,4d,ols,16
Tp6,.27349919,.21851836,1.251607366051352,.210712969184049,-.1547889275938767,.7017873092085618,1720,l_workers,4d,ols,16
Tp7,.26733682,.22192153,1.204645676175134,.2283401156950746,-.1676213971567829,.7022950283480366,1720,l_workers,4d,ols,16
Tp8,.26548457,.2144016,1.238258334162714,.2156202878386155,-.1547348481510648,.6857039910648831,1720,l_workers,4d,ols,16
Tp9,.30708754,.2477233,1.239639328364301,.2151088272451414,-.1784411982229832,.792616279476035,1720,l_workers,4d,ols,16
Tp10,.42271152,.27600357,1.531543676628252,.125635080499213,-.1182455341719159,.9636685769461163,1720,l_workers,4d,ols,16
Tp11,.49002692,.27677742,1.770472921121094,.0766483914787499,-.0524468469768105,1.032500689044529,1720,l_workers,4d,ols,16
Tp12,.45519903,.28429288,1.60116228824673,.1093409790948165,-.1020047664113983,1.012402832455252,1720,l_workers,4d,ols,16
Tp13,.46739101,.29391009,1.590251699809754,.1117780811361171,-.1086621694576211,1.043444197655863,1720,l_workers,4d,ols,16
Pre_avg,.0037566046,.041826919,.0898130853981732,.9284357495726634,-.0782226496547847,.0857358589008837,1720,l_workers,4d,dr,15
Post_avg,.29409572,.19022568,1.546035905697938,.1220958965197227,-.0787397484898115,.666931198131993,1720,l_workers,4d,dr,15
Tm5,.10033729,.073397122,1.367046637489157,.1716106877537888,-.0435184270492275,.2441930055967052,1720,l_workers,4d,dr,15
Tm4,-.047707375,.067274183,-.7091483387356928,.4782324284921722,-.1795623509767513,.0841476006987553,1720,l_workers,4d,dr,15
Tm3,.096746564,.20675504,.4679284381167525,.6398357659778218,-.3084858721798027,.5019790000026787,1720,l_workers,4d,dr,15
Tm2,.056382541,.089748532,.628228001292396,.5298545894201871,-.1195213489486865,.2322864301755123,1720,l_workers,4d,dr,15
Tm1,-.186976,.18768698,-.9962118890457355,.3191472039867049,-.5548357213842103,.1808837200509736,1720,l_workers,4d,dr,15
Tp0,.13654263,.13190193,1.035182944374295,.3005834823689615,-.1219804084114405,.3950656747631403,1720,l_workers,4d,dr,15
Tp1,.026496671,.081167154,.3264457336472288,.7440871405261991,-.1325880274550784,.1855813697354663,1720,l_workers,4d,dr,15
Tp2,.10660131,.17505437,.6089611157928786,.5425502129479078,-.2364989578899918,.4497015685019074,1720,l_workers,4d,dr,15
Tp3,.13200952,.1819023,.7257165962836696,.4680125254992054,-.2245124439898798,.4885314862433741,1720,l_workers,4d,dr,15
Tp4,.24248724,.18248346,1.328817586563994,.1839081586055082,-.1151737812963949,.6001482550112234,1720,l_workers,4d,dr,15
Tp5,.30177811,.21290195,1.417451122679178,.15635107497903,-.1155020461265198,.7190582618896119,1720,l_workers,4d,dr,15
Tp6,.31889483,.22552076,1.41403759715753,.15735086372452,-.1231177336888066,.760907400341486,1720,l_workers,4d,dr,15
Tp7,.31005043,.20294219,1.527777067996552,.1265678977607354,-.0877089604366956,.7078098162640272,1720,l_workers,4d,dr,15
Tp8,.30633199,.19938882,1.536354931189618,.1244513539052587,-.0844629079979988,.6971268922967049,1720,l_workers,4d,dr,15
Tp9,.34603605,.23643459,1.463559292177399,.143314402035492,-.1173672417975551,.809439335284341,1720,l_workers,4d,dr,15
Tp10,.4381465,.28126132,1.557791502129151,.1192826811069176,-.1131155652341773,.9894085687932899,1720,l_workers,4d,dr,15
Tp11,.50203043,.28088674,1.787305563557328,.0738881153129141,-.0484974609157468,1.052558325364294,1720,l_workers,4d,dr,15
Tp12,.46874812,.28233919,1.660230483639445,.0968680943782552,-.0846265125042387,1.022122757411618,1720,l_workers,4d,dr,15
Tp13,.48118636,.2980918,1.614222067502268,.1064792670557688,-.1030628300466825,1.065435550288229,1720,l_workers,4d,dr,15
Pre_avg,-.083666481,.078161769,-1.070427173795444,.2844270732406622,-.2368607325315059,.0695277703761638,4046,l_workers,5d,ols,14
Post_avg,.49717486,.15090787,3.294558763005497,.0009857633152304,.2014008608130043,.7929488572808678,4046,l_workers,5d,ols,14
Tm2,-.093953386,.1173482,-.8006376296339941,.4233414595625558,-.3239516346825556,.1360448627842859,4046,l_workers,5d,ols,14
Tm1,-.073379576,.15520689,-.472785562030147,.6363661757276855,-.3775794886303684,.2308203362179538,4046,l_workers,5d,ols,14
Tp0,.34087923,.12520635,2.722539457510994,.0064782296846162,.0954792925464737,.5862791708362473,4046,l_workers,5d,ols,14
Tp1,.41899663,.12080851,3.468270780413063,.0005238191859724,.1822162996073181,.6557769645909851,4046,l_workers,5d,ols,14
Tp2,.32695261,.17431831,1.875606754620157,.0607092982183439,-.0147050100594885,.6686102229386695,4046,l_workers,5d,ols,14
Tp3,.30962327,.1918195,1.614138629942587,.1064973599289274,-.0663360479560997,.6855825904098656,4046,l_workers,5d,ols,14
Tp4,.39646316,.16858347,2.351732120499105,.0186862266836518,.0660456308562346,.7268806806366853,4046,l_workers,5d,ols,14
Tp5,.45142114,.16923887,2.667360955314883,.0076449515687065,.1197190607040111,.7831232225448903,4046,l_workers,5d,ols,14
Tp6,.65432823,.17344718,3.772492807677904,.0001616246269323,.3143780072674058,.9942784468188979,4046,l_workers,5d,ols,14
Tp7,.61113572,.18103379,3.375810233162114,.0007359866395094,.2563160126032599,.9659554298100701,4046,l_workers,5d,ols,14
Tp8,.57088196,.17177042,3.323517230981222,.0008888993110405,.2342181188115436,.9075458067408246,4046,l_workers,5d,ols,14
Tp9,.56118149,.1867784,3.004531019461029,.0026599063432584,.1951025556814444,.9272604156244028,4046,l_workers,5d,ols,14
Tp10,.50104105,.22080716,2.269134042528208,.0232601757446893,.0682669639786379,.933815145472656,4046,l_workers,5d,ols,14
Tp11,.54633623,.21280663,2.567289566690108,.0102496980061197,.1292429087219053,.9634295585098451,4046,l_workers,5d,ols,14
Tp12,.58586019,.23995036,2.441589150107845,.0146227774213823,.1155661313176805,1.056154254233772,4046,l_workers,5d,ols,14
Tp13,.68534738,.23477601,2.919154271405678,.0035098247909664,.2251948637279268,1.145499892779947,4046,l_workers,5d,ols,14
Pre_avg,-.082446314,.083300911,-.9897408505321651,.3223008025291441,-.2457130996184551,.080820470829507,4046,l_workers,5d,dr,13
Post_avg,.50397593,.16513373,3.05192603062082,.0022737812545246,.1803197652259194,.8276320904335654,4046,l_workers,5d,dr,13
Tm2,-.092679963,.11925239,-.7771748777082786,.437055601877085,-.3264103542588012,.1410504292271392,4046,l_workers,5d,dr,13
Tm1,-.072212674,.14898294,-.4847043071086877,.6278861108009985,-.3642138745590192,.2197885271116239,4046,l_workers,5d,dr,13
Tp0,.33994335,.13426341,2.531913545273086,.0113441957883704,.0767918990379306,.6030947996849088,4046,l_workers,5d,dr,13
Tp1,.41393059,.13094318,3.161146671934787,.0015714934530213,.157286679804049,.670574510038175,4046,l_workers,5d,dr,13
Tp2,.33618188,.16724125,2.010161297364339,.04441412016208,.0083950611178979,.6639686969692603,4046,l_workers,5d,dr,13
Tp3,.31936297,.18462472,1.72979530595551,.0836668534151122,-.0424948270629638,.6812207634757751,4046,l_workers,5d,dr,13
Tp4,.41156262,.17250249,2.3858358601595,.0170403546871536,.0734639580700879,.7496612851168627,4046,l_workers,5d,dr,13
Tp5,.46526787,.17566308,2.648637703534362,.0080816917452378,.1209745492048614,.8095611844949372,4046,l_workers,5d,dr,13
Tp6,.66314167,.17909405,3.702756631736385,.0002132694471253,.3121237871429022,1.014159548542828,4046,l_workers,5d,dr,13
Tp7,.61239207,.18910328,3.238400107923199,.0012020210590973,.2417564584972045,.9830276773212769,4046,l_workers,5d,dr,13
Tp8,.57759976,.17992412,3.210240951532332,.0013262374920691,.2249549774643655,.930244550276113,4046,l_workers,5d,dr,13
Tp9,.56601614,.20510241,2.75967565109171,.0057858773974107,.1640227932279354,.9680094819719547,4046,l_workers,5d,dr,13
Tp10,.51495558,.22278391,2.311457700353326,.020807587014483,.0783071437334743,.9516040167355808,4046,l_workers,5d,dr,13
Tp11,.55072057,.21550018,2.555545813530824,.0106021403491177,.1283479889418678,.9730931560013695,4046,l_workers,5d,dr,13
Tp12,.59492719,.24576803,2.420685890614521,.0154912565938079,.1132307131685643,1.076623670300064,4046,l_workers,5d,dr,13
Tp13,.68966097,.23327319,2.956451861514552,.0031120080541587,.2324539090869547,1.146868023705709,4046,l_workers,5d,dr,13
Pre_avg,.005137322,.050397493,.1019360627813603,.9188074250814335,-.0936399490788077,.1039145930885766,1711,l_grossoutput,4d,ols,12
Post_avg,.54814845,.22174469,2.471980105683516,.0134366993541151,.1135368541968463,.9827600522744062,1711,l_grossoutput,4d,ols,12
Tm5,.11588804,.091995947,1.259708149520627,.2077746644222949,-.0644206987289825,.2961967872051635,1711,l_grossoutput,4d,ols,12
Tm4,.02638093,.066755831,.3951854033609619,.6927060642630027,-.1044580948956737,.1572199550874958,1711,l_grossoutput,4d,ols,12
Tm3,-.028433122,.31463668,-.090368109549129,.9279946978714957,-.64510967786319,.5882434343815539,1711,l_grossoutput,4d,ols,12
Tm2,-.013074801,.1110905,-.1176950482062283,.9063092904698424,-.2308081728457164,.2046585702388238,1711,l_grossoutput,4d,ols,12
Tm1,-.075074442,.1899776,-.3951752273342107,.6927135736928367,-.4474236978945486,.2972748144325963,1711,l_grossoutput,4d,ols,12
Tp0,.081931546,.14975493,.5471041802178195,.5843071605535284,-.2115827162391148,.3754458089000187,1711,l_grossoutput,4d,ols,12
Tp1,.1910381,.16379523,1.166322723058135,.2434839893419345,-.1299946551625511,.5120708589856406,1711,l_grossoutput,4d,ols,12
Tp2,.11070982,.18739919,.5907700108785306,.5546745311842842,-.2565858466071105,.4780054939431167,1711,l_grossoutput,4d,ols,12
Tp3,.21591204,.28681034,.7528042579624301,.4515675477131036,-.3462258897998696,.7780499778964882,1711,l_grossoutput,4d,ols,12
Tp4,.41117778,.24994817,1.645052164282046,.0999590541369184,-.0787116343693571,.9010672027783231,1711,l_grossoutput,4d,ols,12
Tp5,.55891877,.26406613,2.116586380431368,.0342949670148809,.0413586699422667,1.076478878313654,1711,l_grossoutput,4d,ols,12
Tp6,.61838937,.27865881,2.21916319135406,.0264756242514095,.0722281418181114,1.164550594296391,1711,l_grossoutput,4d,ols,12
Tp7,.5577476,.29064107,1.919025427448059,.054981115934833,-.0118984260134108,1.127393630938948,1711,l_grossoutput,4d,ols,12
Tp8,.58837402,.29512423,1.993648617562477,.0461904682947867,.0099411514768485,1.166806885861408,1711,l_grossoutput,4d,ols,12
Tp9,.65319234,.30351573,2.152087262175557,.0313904821947908,.0583124373011799,1.248072245354155,1711,l_grossoutput,4d,ols,12
Tp10,.91681671,.30104807,3.045416337796269,.0023235841361668,.3267733362335146,1.506860086618048,1711,l_grossoutput,4d,ols,12
Tp11,.99108869,.30446759,3.255153340706563,.0011333115777941,.3943431801341318,1.587834196613,1711,l_grossoutput,4d,ols,12
Tp12,.89612287,.31790274,2.818858566842217,.0048194748645802,.2730449443628776,1.519200801295997,1711,l_grossoutput,4d,ols,12
Tp13,.88265848,.32226381,2.738931466288197,.0061639220987675,.2510330262428003,1.514283936953,1711,l_grossoutput,4d,ols,12
Pre_avg,.0060359826,.052476745,.115022046809103,.9084276471934232,-.0968165477884472,.1088885130507411,1711,l_grossoutput,4d,dr,11
Post_avg,.59620291,.20487669,2.910057297082953,.00361362502205,.1946519741128602,.9977538457800231,1711,l_grossoutput,4d,dr,11
Tm5,.11526851,.092335731,1.248363039667583,.2118981378908495,-.0657061932764311,.2962432203970213,1711,l_grossoutput,4d,dr,11
Tm4,.0079976507,.053163063,.1504362283650779,.880420460383154,-.0962000377056651,.1121953390119128,1711,l_grossoutput,4d,dr,11
Tm3,.0075047757,.30701014,.0244447155942828,.9804978810828604,-.5942240494646899,.609233600773739,1711,l_grossoutput,4d,dr,11
Tm2,-.031604979,.10508275,-.3007627711577338,.7635953989920374,-.2375633852117167,.1743534268372164,1711,l_grossoutput,4d,dr,11
Tm1,-.068986051,.24474114,-.2818735349451727,.7780404830985608,-.5486698742401779,.4106977726710022,1711,l_grossoutput,4d,dr,11
Tp0,.085671552,.15775345,.5430724341163474,.5870799313226558,-.2235195341222119,.3948626371733975,1711,l_grossoutput,4d,dr,11
Tp1,.18777144,.15813209,1.187434113907142,.2350564306121237,-.1221617639302916,.4977046430349059,1711,l_grossoutput,4d,dr,11
Tp2,.13071442,.17930739,.7289962740321189,.4660039416632085,-.2207216027651532,.4821504357729657,1711,l_grossoutput,4d,dr,11
Tp3,.27769333,.24705334,1.124021764508863,.2610037928989359,-.2065223175704226,.7619089800536378,1711,l_grossoutput,4d,dr,11
Tp4,.47801569,.20227717,2.363171752283365,.0181192700824178,.0815597256293662,.8744716564545266,1711,l_grossoutput,4d,dr,11
Tp5,.62495095,.23389269,2.671955820340281,.0075410576107835,.1665296886636546,1.083372202091045,1711,l_grossoutput,4d,dr,11
Tp6,.6954124,.24064741,2.889756472833277,.0038554036802509,.2237521498551301,1.167072644914157,1711,l_grossoutput,4d,dr,11
Tp7,.63296229,.24815008,2.550723680378453,.0107499517507572,.1465970660444434,1.119327506900198,1711,l_grossoutput,4d,dr,11
Tp8,.66507167,.24509433,2.713533473548945,.0066569842354545,.1846956083529775,1.145447724128407,1711,l_grossoutput,4d,dr,11
Tp9,.73157787,.25203049,2.902735569498412,.0036991883479667,.237607186239384,1.225548560220577,1711,l_grossoutput,4d,dr,11
Tp10,.95631635,.32468748,2.945344086447874,.003225956879179,.3199405830435615,1.592692120737566,1711,l_grossoutput,4d,dr,11
Tp11,1.0287358,.31614324,3.254017837657913,.0011378513486133,.4091063836887843,1.648365130059385,1711,l_grossoutput,4d,dr,11
Tp12,.93362504,.32663423,2.858319679168644,.0042589109068734,.2934337189906066,1.573816365886408,1711,l_grossoutput,4d,dr,11
Tp13,.91832203,.3302969,2.780292567169768,.0054309944440114,.2709519909811445,1.565692062478023,1711,l_grossoutput,4d,dr,11
Pre_avg,-.15366068,.11400847,-1.347800588656693,.1777225285449442,-.3771131826411527,.0697918129931729,4046,l_grossoutput,5d,ols,10
Post_avg,.8236146,.18521112,4.446895997749834,8.71199901087e-06,.4606074685937827,1.186621726047331,4046,l_grossoutput,5d,ols,10
Tm2,-.1251615,.21847551,-.5728857263814158,.5667220696659612,-.5533656214801042,.3030426239100663,4046,l_grossoutput,5d,ols,10
Tm1,-.18215987,.20691322,-.8803684593464461,.3786597371907328,-.5877023258765288,.2233825841506072,4046,l_grossoutput,5d,ols,10
Tp0,.45678532,.20120314,2.270269373540364,.0231912440917446,.0624344178922794,.8511362245790342,4046,l_grossoutput,5d,ols,10
Tp1,.56346065,.17082845,3.298400581362537,.0009723730674469,.2286430449030163,.8982782512166736,4046,l_grossoutput,5d,ols,10
Tp2,.39154652,.23048145,1.698820120941224,.0893530812642511,-.0601888152412717,.8432818504623716,4046,l_grossoutput,5d,ols,10
Tp3,.46409863,.26213464,1.770458989476657,.0766507103873146,-.0496758239261427,.9778730885974684,4046,l_grossoutput,5d,ols,10
Tp4,.66472989,.23395817,2.841233942481552,.0044939332554348,.2061803064755122,1.123279479939588,4046,l_grossoutput,5d,ols,10
Tp5,.80545247,.23152967,3.478830480174888,.000503607050435,.3516626554304347,1.25924227659166,4046,l_grossoutput,5d,ols,10
Tp6,1.1136289,.24557729,4.534738783548689,5.76748197956e-06,.6323062191852078,1.594951509391452,4046,l_grossoutput,5d,ols,10
Tp7,1.0046041,.23007712,4.366379896029938,.0000126322696319,.5536612368585003,1.45554696550356,4046,l_grossoutput,5d,ols,10
Tp8,.96510756,.22533002,4.283084601526739,.0000184320046814,.523468826605257,1.406746293710295,4046,l_grossoutput,5d,ols,10
Tp9,.92415869,.24197859,3.819175525842009,.0001338984623103,.4498893793186642,1.398428005401184,4046,l_grossoutput,5d,ols,10
Tp10,.96013087,.27395561,3.504695007030245,.0004571306459344,.4231877347652435,1.497074005919266,4046,l_grossoutput,5d,ols,10
Tp11,.99720222,.26330093,3.787309959928298,.000152287078987,.4811418865160728,1.513262548641703,4046,l_grossoutput,5d,ols,10
Tp12,1.0272341,.31413385,3.270052140379712,.0010752766254745,.4115430397970929,1.642925115110134,4046,l_grossoutput,5d,ols,10
Tp13,1.1924645,.29735464,4.010243379998689,.0000606561926149,.609660088617463,1.775268853109222,4046,l_grossoutput,5d,ols,10
Pre_avg,-.15642913,.11578502,-1.351030816319938,.176685561391728,-.3833635913228558,.0705053376054333,4046,l_grossoutput,5d,dr,9
Post_avg,.83825356,.18654479,4.493577943397011,7.00363703632e-06,.472632486085059,1.203874629279016,4046,l_grossoutput,5d,dr,9
Tm2,-.1209309,.22969635,-.5264816073477062,.5985536279490444,-.5711274727269138,.3292656674071277,4046,l_grossoutput,5d,dr,9
Tm1,-.19192734,.20693548,-.927474318986434,.3536803194808871,-.5975134319949829,.2136587447810852,4046,l_grossoutput,5d,dr,9
Tp0,.46281952,.19951034,2.319777140965599,.0203529362812014,.0717864437077025,.8538525896098634,4046,l_grossoutput,5d,dr,9
Tp1,.55795419,.17042111,3.273973492683728,.0010604655865036,.2239349570933551,.891973427229765,4046,l_grossoutput,5d,dr,9
Tp2,.40390337,.23379156,1.727621669696509,.0840560751759181,-.054319672226092,.8621264024964778,4046,l_grossoutput,5d,dr,9
Tp3,.48141745,.25923368,1.857079069014567,.0632999056163164,-.0266712356125891,.9895061302697241,4046,l_grossoutput,5d,dr,9
Tp4,.69042778,.23054028,2.994824997207732,.0027460234251375,.2385771430409164,1.142278417261818,4046,l_grossoutput,5d,dr,9
Tp5,.831397,.2266539,3.668134469865065,.0002443266820036,.3871635087229207,1.275630485226969,4046,l_grossoutput,5d,dr,9
Tp6,1.127281,.23427525,4.811779915794139,1.49592033516e-06,.668109894888348,1.586452006204181,4046,l_grossoutput,5d,dr,9
Tp7,1.0083004,.2346856,4.296388122937869,.0000173603520335,.5483251003162589,1.468275746928004,4046,l_grossoutput,5d,dr,9
Tp8,.98242003,.22171479,4.431007993264076,9.37936119594e-06,.5478670149302032,1.416973039581821,4046,l_grossoutput,5d,dr,9
Tp9,.93613011,.23427454,3.995867928923086,.0000644576631303,.4769604526666954,1.395299760231559,4046,l_grossoutput,5d,dr,9
Tp10,.99027121,.26965737,3.672331292411751,.000240347819084,.4617524705852475,1.518789950755695,4046,l_grossoutput,5d,dr,9
Tp11,1.0098662,.26518145,3.808208416867901,.0001399772742785,.4901201422819735,1.529612332998788,4046,l_grossoutput,5d,dr,9
Tp12,1.0495211,.3303442,3.177053171127425,.0014877975620859,.4020583538352835,1.696983823365034,4046,l_grossoutput,5d,dr,9
Tp13,1.2038403,.30208471,3.985108147652971,.000067449398921,.6117650956756581,1.795915415798951,4046,l_grossoutput,5d,dr,9
Pre_avg,.019609755,.048304584,.4059605389605637,.6847715950973317,-.0750654897826466,.1142849995928559,1710,l_valueadded,4d,ols,8
Post_avg,.45861265,.20895149,2.194828353323948,.0281759127987899,.0490752593678095,.8681500418979071,1710,l_valueadded,4d,ols,8
Tm5,.10056029,.11800619,.8521611516427384,.3941246551145252,-.1307275939606822,.331848179163853,1710,l_valueadded,4d,ols,8
Tm4,.043256804,.068733908,.629337185345228,.5291283318164388,-.0914591803122552,.1779727890063317,1710,l_valueadded,4d,ols,8
Tm3,.05372902,.28633437,.1876443295422765,.8511554734857862,-.5074760240653792,.6149340641835966,1710,l_valueadded,4d,ols,8
Tm2,-.041492362,.11121007,-.3730989592039267,.7090747932801336,-.2594600945723893,.1764753714216592,1710,l_valueadded,4d,ols,8
Tm1,-.058004979,.1612699,-.3596764052024275,.7190891387089213,-.3740881810731078,.2580782229847098,1710,l_valueadded,4d,ols,8
Tp0,.16277333,.14035557,1.15972115391455,.2461623546339813,-.1123185403149303,.4378651923935588,1710,l_valueadded,4d,ols,8
Tp1,.05752119,.14482248,.3971841330969273,.6912316818950603,-.2263256511145049,.3413680321031028,1710,l_valueadded,4d,ols,8
Tp2,-.031817261,.1938576,-.1641269772089962,.8696311850364742,-.4117711660952099,.3481366438359745,1710,l_valueadded,4d,ols,8
Tp3,.14812966,.27079353,.547020670517656,.5843645312003585,-.3826159039705376,.6788752177923302,1710,l_valueadded,4d,ols,8
Tp4,.3220731,.22891514,1.406954131348726,.1594409905233778,-.1265923279827933,.7707385319775443,1710,l_valueadded,4d,ols,8
Tp5,.44304579,.24973626,1.774054705753155,.0760541018830934,-.0464282887918765,.9325198787195499,1710,l_valueadded,4d,ols,8
Tp6,.45416436,.26074207,1.741814656033591,.0815408813166099,-.0568807071110048,.9652094190975465,1710,l_valueadded,4d,ols,8
Tp7,.48195425,.26984274,1.786055981498539,.0740901943957435,-.0469278127223001,1.010836306241129,1710,l_valueadded,4d,ols,8
Tp8,.47220108,.28207254,1.674041267080157,.0941224893255286,-.0806509483292981,1.025053106589644,1710,l_valueadded,4d,ols,8
Tp9,.57836741,.28810573,2.00748322372586,.0446982351776677,.0136905649160971,1.143044259264506,1710,l_valueadded,4d,ols,8
Tp10,.82497662,.28181788,2.927339505695658,.0034187545908706,.2726237216829344,1.377329524433704,1710,l_valueadded,4d,ols,8
Tp11,.92231113,.28419688,3.245324565216365,.0011731682631893,.3652954711248593,1.479326783246784,1710,l_valueadded,4d,ols,8
Tp12,.79336929,.29687712,2.672382782466531,.0075314681983505,.2115008380875862,1.375237748338195,1710,l_valueadded,4d,ols,8
Tp13,.79150724,.30711144,2.57726393626364,.0099585877373543,.1895798783753506,1.393434609844864,1710,l_valueadded,4d,ols,8
Pre_avg,.018507918,.050274402,.3681380114397227,.7127703290255996,-.0800280987315228,.1170439354174187,1710,l_valueadded,4d,dr,7
Post_avg,.50633794,.20026277,2.528367806704567,.0114594231593077,.1138301239374953,.898845757448308,1710,l_valueadded,4d,dr,7
Tm5,.10131095,.11248744,.9006422720011891,.3677785512734373,-.119160390536969,.3217822826315812,1710,l_valueadded,4d,dr,7
Tm4,.022712125,.062632032,.362627937831127,.7168828374899783,-.1000444019749359,.1454686509981349,1710,l_valueadded,4d,dr,7
Tm3,.084552482,.27214283,.3106915678942503,.7560351080881718,-.4488376588016147,.6179426223426456,1710,l_valueadded,4d,dr,7
Tm2,-.065767348,.10565501,-.6224726081614016,.5336311498498516,-.2728473564450888,.1413126608197836,1710,l_valueadded,4d,dr,7
Tm1,-.050268609,.16589464,-.3030152651562683,.7618782282625853,-.3754161335505307,.274878915397054,1710,l_valueadded,4d,dr,7
Tp0,.17492025,.13300091,1.315180818191392,.1884491401892832,-.0857567480589692,.4355972400690858,1710,l_valueadded,4d,dr,7
Tp1,.05568511,.12409315,.4487363664413337,.653621847374855,-.1875329993998323,.2989032201802049,1710,l_valueadded,4d,dr,7
Tp2,-.012529517,.19819377,-.0632185177329765,.9495924992546716,-.4009821748621772,.3759231416769336,1710,l_valueadded,4d,dr,7
Tp3,.20382564,.2398145,.8499303981395429,.3953637839205575,-.266202155034968,.6738534304313151,1710,l_valueadded,4d,dr,7
Tp4,.38414776,.20379339,1.8849863592921,.0594316794770169,-.0152799445422958,.7835754710468124,1710,l_valueadded,4d,dr,7
Tp5,.50629169,.2159259,2.344747353135583,.0190399764749543,.083084695987925,.9294986789891868,1710,l_valueadded,4d,dr,7
Tp6,.52998161,.22178532,2.38961536670738,.0168660258507283,.0952903700694166,.9646728562489428,1710,l_valueadded,4d,dr,7
Tp7,.55544639,.231571,2.39860076276987,.0164578476967732,.1015755590359388,1.009317213638622,1710,l_valueadded,4d,dr,7
Tp8,.54765218,.23264021,2.354073667934477,.0185689306483086,.0916857582522047,1.003618611674248,1710,l_valueadded,4d,dr,7
Tp9,.65428954,.24293186,2.693304821399359,.0070747554545274,.1781518518292556,1.13042723542813,1710,l_valueadded,4d,dr,7
Tp10,.86631393,.29560935,2.930603919506434,.0033830381949014,.2869302450862905,1.445697623566053,1710,l_valueadded,4d,dr,7
Tp11,.9611035,.28945425,3.320398625561173,.0008988899812215,.3937835907692406,1.528423407102158,1710,l_valueadded,4d,dr,7
Tp12,.83304244,.29507709,2.823134983189821,.004755654445793,.2547019825653778,1.411382903031851,1710,l_valueadded,4d,dr,7
Tp13,.82856041,.29429725,2.815386202924827,.0048718647607475,.2517484048556868,1.405372419004482,1710,l_valueadded,4d,dr,7
Pre_avg,-.116945,.10248719,-1.141069403162262,.2538410426585007,-.3178162028328418,.0839262058273792,4045,l_valueadded,5d,ols,6
Post_avg,.72918487,.17422502,4.185305168651877,.0000284783243847,.3877101065860146,1.070659625317061,4045,l_valueadded,5d,ols,6
Tm2,-.11066801,.2028818,-.545480235387491,.5854232703597626,-.5083090284988023,.286973006479416,4045,l_valueadded,5d,ols,6
Tm1,-.12322199,.18038215,-.6831163047476708,.4945333533484653,-.4767644984152559,.2303205264237169,4045,l_valueadded,5d,ols,6
Tp0,.50655085,.19018279,2.663494672979627,.007733363631802,.1337994292907497,.8793022676773289,4045,l_valueadded,5d,ols,6
Tp1,.48960519,.1628004,3.007395461014979,.002634967349727,.1705222648606498,.8086881118788521,4045,l_valueadded,5d,ols,6
Tp2,.30510661,.21428068,1.423864299447022,.1544857580568388,-.1148758049740778,.7250890250935542,4045,l_valueadded,5d,ols,6
Tp3,.42231822,.2398515,1.760748680337586,.0782809493939882,-.0477820904451936,.8924185307222932,4045,l_valueadded,5d,ols,6
Tp4,.56181079,.2093486,2.683613745375431,.0072831195695198,.1514950672759274,.9721265157089969,4045,l_valueadded,5d,ols,6
Tp5,.68536204,.21739404,3.152625729938727,.0016180912239228,.2592775540345638,1.111446527958539,4045,l_valueadded,5d,ols,6
Tp6,.90484613,.22104086,4.093569544313018,.0000424782591473,.4716140074456598,1.338078256157551,4045,l_valueadded,5d,ols,6
Tp7,.8863613,.21465704,4.129197474001051,.0000364031646152,.46564123655478,1.307081365335784,4045,l_valueadded,5d,ols,6
Tp8,.87558651,.20945293,4.180349836953908,.000029106096503,.4650663161074414,1.286106703301738,4045,l_valueadded,5d,ols,6
Tp9,.81882215,.22406642,3.654372397184702,.0002578118432612,.3796600293936847,1.257984261530388,4045,l_valueadded,5d,ols,6
Tp10,.83485925,.26382086,3.164492989947651,.0015535340445512,.3177798742586671,1.351938629693359,4045,l_valueadded,5d,ols,6
Tp11,.90692437,.25115484,3.611016880972661,.0003049988069599,.4146699260227234,1.399178807879254,4045,l_valueadded,5d,ols,6
Tp12,.92636669,.29989153,3.089005822498755,.0020082750316843,.3385900858762457,1.514143287765722,4045,l_valueadded,5d,ols,6
